"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",116.256279116748,8.93762044122281,0.136151088410631,2.61521834044477
"2",109.996927156127,10.3572600028862,0.0712585374021136,2.81039940304999
"3",111.349800790895,9.93157240764462,0.0772660132020568,2.84082555100293
"4",110.522039645279,7.30752360429538,0.0374282733437663,2.92358480554423
