"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",0.628318795785224,-0.247556142580292,0.254651271291244,-0.215191959800213,-0.134964663501407,0.194815259801214,-0.613683916619523,0.000449708716108319
"sd_speed",0.0177980959216483,0.948756416069173,0.181944971103153,-0.0679735211115844,-0.0447796839933611,0.0922713447872763,-0.226014627450338,0.0147744941772984
"ace_pct",0.662445194816149,0.130907094012079,0.130753682786953,-0.194222623196501,0.0935994537110937,-0.214380214312539,0.659156251000951,-0.00201157184580068
"location_entropy",-0.2881620901792,-0.137269706352048,0.935879705689553,0.0201633248476695,0.0660784637590111,-0.0868621295995475,0.0995064559552128,-0.00541540423372539
"modal_location_WBC_DNCTL",-0.101842433269104,-0.0180089110557018,0.0262638600938943,-0.192980102780504,-0.81839927706294,0.29700138290827,0.255569744214855,-0.357868125414373
"modal_location_WBW_DNCTL",-0.155492963173396,-0.0197021886531595,-0.0545200703662124,-0.594401219735731,0.490697073911944,0.229332963466434,-0.000979131197088784,-0.570762935809456
"modal_location_WC_DNCTL",0.212603634518612,0.0398507291491166,0.0519116413475462,0.693611238896399,0.111057960597754,0.0424241703179274,-0.0315305040237395,-0.674012159550314
"modal_location_WW_DCTL",-0.0572489656848042,0.0172337449449243,-0.0521954165511358,-0.198222988119182,-0.209182295485596,-0.870302170411857,-0.248213446675785,-0.302681059461052
