"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"Adam Walton",101.117647058824,13.1467679404536,0.0784313725490196,2.82915781674498,"WBW_DNCTL",102,"1"
"Adrian Mannarino",99.0559322033898,14.7957890029395,0.0440677966101695,2.96267725119248,"WC_DNCTL",590,"2"
"Alejandro Davidovich Fokina",105.124595469256,12.3511169941437,0.0339805825242718,3.07622571419744,"WBC_DNCTL",618,"3"
"Alejandro Tabilo",100.453551912568,15.030254322762,0.0819672131147541,3.05337851319311,"WC_DNCTL",183,"2"
"Aleksandar Kovacevic",105.877049180328,14.7931064294242,0.139344262295082,2.82633768539919,"WC_DNCTL",122,"4"
"Aleksandar Vukic",101.853658536585,13.5656810554888,0.121951219512195,2.71734936839917,"WBW_DNCTL",82,"1"
"Alex Michelsen",106.034090909091,12.3658043362782,0.0340909090909091,3.02802605788521,"WBW_DNCTL",176,"3"
"Alex Molcan",102.172093023256,12.4207078669672,0.0744186046511628,2.89563176310923,"WC_DNCTL",215,"2"
"Alex de Minaur",102.56369107322,13.7939223861828,0.0461384152457372,2.93597993816747,"WBC_DNCTL",997,"3"
"Alexander Bublik",108.821852731591,19.4439143959081,0.102137767220903,2.88437143567607,"WC_DNCTL",421,"2"
"Alexander Shevchenko",102.559322033898,12.9394941351884,0.0550847457627119,2.76882377319918,"WBW_DNCTL",236,"1"
"Alexander Zverev",116.118231046931,14.8387755837407,0.103790613718412,2.84389319982979,"WC_DNCTL",1108,"4"
"Alexandre Muller",100.486013986014,13.8889636934149,0.048951048951049,2.94442653523838,"WC_DNCTL",286,"2"
"Alexei Popyrin",108.97218710493,14.0022325578074,0.0986093552465234,2.92790910493312,"WC_DNCTL",791,"4"
"Andreas Seppi",100.285714285714,13.5141092026439,0.0571428571428571,2.81626807569895,"WW_DCTL",245,"1"
"Andrey Rublev",103.323138297872,16.7756705860283,0.0917553191489362,2.84776642463011,"WC_DNCTL",1504,"2"
"Andy Murray",104.514403292181,14.9727862537307,0.0390946502057613,2.8273863750625,"WC_DNCTL",486,"2"
"Arthur Cazaux",102.623376623377,16.1188341626863,0.051948051948052,2.84881871328858,"WBC_DNCTL",77,"3"
"Arthur Fils",107.795505617978,12.2788904598993,0.0786516853932584,2.93060032590429,"WC_DNCTL",445,"2"
"Arthur Rinderknech",109.038383838384,14.2046483161599,0.0898989898989899,2.90314610267879,"WC_DNCTL",990,"4"
"Aslan Karatsev",106.636235955056,11.9438904526696,0.0407303370786517,3.01950241868145,"WBW_DNCTL",712,"3"
"Ben Shelton",111.735694822888,13.4408270548227,0.113079019073569,2.92812978093874,"WC_DNCTL",734,"4"
"Benjamin Bonzi",107.802631578947,12.5861980701381,0.0625,2.94305445233158,"WC_DNCTL",608,"2"
"Benoit Paire",101.441717791411,15.5162591582361,0.0920245398773006,2.99986568708208,"WC_DNCTL",163,"2"
