"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",94.9457735337391,7.39183653178121,0.00621469179073088,2.76198213431637
"2",97.8699488769494,9.27002169860896,0.0239453367367136,2.73284908710352
"3",88.8891338067898,6.88017026011456,0.00186206336128904,2.57213766014721
"4",89.9430706190413,7.64087784978457,0.00404237748331465,2.70143639597134
