"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",102.894993165251,13.547557151548,0.0354944790742145,2.91481621188095
"2",102.375001164866,13.3583579239001,0.0452864778927864,2.89841263886493
"3",102.917747570353,13.6405412165819,0.0488790915761814,2.89008701100815
"4",109.986504698221,13.540707349843,0.103370462062401,2.84397942284891
