"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",110.237497452858,10.3075044132212,0.0748975034053668,2.8039184116834
"2",110.522039645279,7.30752360429538,0.0374282733437663,2.92358480554423
"3",116.640509587162,9.3012579425627,0.14212812931284,2.63795003657199
"4",110.591354435057,9.63482718351936,0.0663582360809706,2.83454237212763
