"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"Adam Walton",108.632352941176,7.49109802398264,0.102941176470588,2.62949516322027,"WC_DNCTL",68,"1"
"Adrian Mannarino",107.794366197183,11.7643996070394,0.0732394366197183,2.80017240784054,"WW_DCTL",355,"2"
"Alejandro Davidovich Fokina",111.245,10.0482532553529,0.05,3.06354960100365,"WC_DNCTL",400,"3"
"Alejandro Tabilo",110.070796460177,9.04820109800768,0.132743362831858,2.82170623242768,"WC_DNCTL",113,"3"
"Aleksandar Kovacevic",116.884057971014,8.15030896542481,0.246376811594203,2.33866757237343,"WW_DCTL",69,"1"
"Alex Michelsen",112.3,9.01408794679778,0.0416666666666667,2.99941946633579,"WW_DCTL",120,"2"
"Alex Molcan",109.315789473684,10.1230074141462,0.112781954887218,2.7458332217172,"WC_DNCTL",133,"3"
"Alex de Minaur",113.295327102804,8.56079145919258,0.0841121495327103,2.93813208478031,"WC_DNCTL",535,"3"
"Alexander Bublik",119.112,14.6798312586737,0.156,2.76925420974363,"WC_DNCTL",250,"1"
"Alexander Shevchenko",109.871621621622,10.0720401066655,0.0878378378378378,2.6603034611018,"WC_DNCTL",148,"3"
"Alexander Zverev",124.408244680851,7.6581130997768,0.144946808510638,2.68273203282371,"WC_DNCTL",752,"1"
"Alexandre Muller",106.725388601036,11.2736893168006,0.0725388601036269,2.85110418357817,"WC_DNCTL",193,"3"
"Alexei Popyrin",116.462450592885,10.5282069558627,0.148221343873518,2.70912829161823,"WC_DNCTL",506,"1"
"Andreas Seppi",109.239436619718,9.37472804520144,0.0985915492957746,2.6360754813333,"WW_DCTL",142,"2"
"Andrey Rublev",114.491856677524,9.85261987477583,0.146579804560261,2.67763285614555,"WC_DNCTL",921,"1"
"Andy Murray",113.388349514563,10.5451099731096,0.0614886731391586,2.70501794041437,"WC_DNCTL",309,"3"
"Arthur Fils",114.946996466431,8.2698728940888,0.11660777385159,2.79528706906705,"WC_DNCTL",283,"1"
"Arthur Rinderknech",117.410714285714,9.90598811146955,0.144480519480519,2.77643366598601,"WC_DNCTL",616,"1"
"Aslan Karatsev",113.18544600939,9.96090590792273,0.0657276995305164,2.94337773665245,"WC_DNCTL",426,"3"
"Ben Shelton",117.209072978304,11.0949760970215,0.153846153846154,2.85470731675016,"WC_DNCTL",507,"1"
"Benjamin Bonzi",115.382113821138,9.11775649834412,0.100271002710027,2.91435969691329,"WC_DNCTL",369,"3"
"Benoit Paire",110.95,11.520184306887,0.15,2.67322716691126,"WC_DNCTL",100,"3"
"Bernabe Zapata Miralles",106.481481481481,10.729209408861,0.0601851851851852,2.82173643133622,"WC_DNCTL",216,"3"
"Borna Coric",113.377777777778,10.2283784317614,0.0777777777777778,2.35332150969528,"WC_DNCTL",90,"1"
"Borna Gojo",118.177142857143,11.3526311121753,0.142857142857143,2.64787574760344,"WC_DNCTL",175,"1"
"Botic Van De Zandschulp",115.422872340426,9.81777480530388,0.101063829787234,2.62961342656638,"WC_DNCTL",376,"1"
"Botic van De Zandschulp",113.938405797101,9.88036673933821,0.0869565217391304,2.88436977177972,"WC_DNCTL",276,"3"
"Brandon Nakashima",116.828828828829,8.33700323884394,0.128378378378378,2.71598694483871,"WC_DNCTL",444,"1"
"Cameron Norrie",110.216617210682,10.100563831448,0.0949554896142433,2.74258468339663,"WC_DNCTL",337,"3"
"Carlos Alcaraz",112.685314685315,9.92318323070754,0.048951048951049,2.98103117681965,"WC_DNCTL",1144,"3"
"Carlos Taberner",116.538461538462,6.21830625390328,0.141025641025641,2.48424778390336,"WC_DNCTL",78,"1"
"Casper Ruud",112.798948751643,9.61510866724326,0.0617608409986859,2.8447172788487,"WC_DNCTL",761,"3"
"Christopher Eubanks",112.488505747126,8.65039576477574,0.114942528735632,2.51785479912969,"WC_DNCTL",174,"1"
"Constant Lestienne",103.775,10.4732251660198,0.0666666666666667,2.58395106920994,"WW_DCTL",120,"2"
"Corentin Moutet",104.466494845361,10.9268846118364,0.0283505154639175,2.89201972906094,"WC_DNCTL",388,"3"
