"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",94.3555385940404,6.60476879131681,0.00274375221187368,2.52910486798177
"2",98.5486603025627,7.22558309491669,0.00855028533708924,2.73202175672322
"3",107.898326896634,11.3225597946851,0.0438745260290096,2.73368320038011
"4",99.1111111111111,5.45266499572049,0,2.78393249541035
