"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",105.811192685699,11.8755800099812,0.0380195495483112,2.87116951992435
"2",109.863143801784,12.0412468564574,0.0656999926582741,2.85334777929947
"3",108.740803625537,10.8801601903896,0.0320655074240413,2.95664579126632
"4",115.678603671009,11.2368583735717,0.126073851779654,2.75371153750249
