"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"avg_speed",0.576436344546509,0.351456965628943,-0.235363303431995,0.349288316364285,-0.0860794176255343,0.598892799444421,-0.026808171899803
"sd_speed",0.0995846356152932,-0.855717614603343,-0.39400705013277,-0.0354148379273535,-0.205612338631762,0.242908425970491,0.00731853141710645
"ace_pct",0.651199490757321,-0.0692380450823603,-0.176743469822282,0.128416879103573,0.0698304706708033,-0.720030750685834,0.00977705578112079
"location_entropy",-0.459399262022769,0.235742738286144,-0.764788797896865,0.332285361230498,-0.0230496848637682,-0.193200353405258,0.0143020345907505
"modal_location_WBW_DNCTL",-0.0432001521905838,0.0757524246418613,0.196105380917231,0.177472800347004,-0.905974669500529,-0.146861146952437,0.282989581898545
"modal_location_WC_DNCTL",0.117366902529409,0.18441622960829,-0.283860046823141,-0.613582592849994,0.03682512549335,0.0617363459463562,0.699991481189841
"modal_location_WW_DCTL",-0.0839901146976916,-0.210021532812533,0.232784350253129,0.584686935092336,0.350371411238146,0.0342444153410257,0.654871319270164
