"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",99.1111111111111,5.45266499572049,0,2.78393249541035
"2",94.2084954344195,6.33763926753892,0.00266680118041689,2.51135164949029
"3",106.906407589874,10.3467775674822,0.0400506079285132,2.76133294092519
"4",98.1915078399473,7.34500023813255,0.00707180905005271,2.71956815798845
