"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",115.679363955673,7.10850528681316,0.0676756853217848,2.84612246018469
"2",120.004762796123,8.59848216203429,0.159452805061998,2.62730635053005
"3",109.462884442599,8.98455170438231,0.0443811237287934,2.74341424576023
"4",116.715069665899,6.84874542046682,0.0960845632706851,2.51977854608181
