"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"ajla tomljanovic",0.441489361702128,0.518809993412436,-0.0399883565996119,0.474388079067146,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.142991291982605,0.279585410793521,0.404663878358732,0.423134449932359,0.403765243829134,0.378772526979446,0.0895885109341685
"aleksandra krunic",0.540540540540541,-0.141413877792433,-0.165381350500025,-1.93619899610347,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.764798338923727,0.607017699334037,0.555134352580418,0.398843758613353,0.429607575780047,0.440290033817291,-0.320521301296805
"aliaksandra sasnovich",0.367521367521368,-1.30415575593136,2.03611858800683,-0.398905966735002,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,0.0248720375824012,0.126369424984603,0.0929589938647541,0.372596633667709,0.364053998412522,0.382556855678558,-0.593713892232875
"alison riske",0.40625,0.0458858101995879,-0.898532997646896,-2.18788238665642,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.0174757282945782,0.0816200635319473,-0.13142186915582,0.419725384263288,0.412787903020862,0.477255523204803,-0.285335743257353
"alison van uytvanck",0.382978723404255,0.828737293753572,-0.0292850782530485,-0.0325387464266763,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.164533666362278,-0.127648611836464,-0.0339150072277979,0.425624573315999,0.436305898435169,0.429661929607391,0.139962825984854
"alizé cornet",0.334841628959276,-0.485875265507539,-0.597489001724065,0.823868261404778,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,-0.35861206071135,-0.0672755353992737,-0.0305679926514233,0.415984939190781,0.374670308381469,0.380689948797226,-0.23853054045408
"alycia parks",0.305555555555556,1.40862728157134,2.08199804462997,-1.37244658521472,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.829884868645527,-0.466611072054373,-0.308358150214585,0.480180709987588,0.434669547339676,0.420696437358856,0.200259787542522
"amanda anisimova",0.373626373626374,-0.0685471767184203,-0.134964273302662,0.423079090888601,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.080319931236855,-0.127621177579167,-0.110599996349981,0.399567556657276,0.426947414777361,0.439438045024872,-0.0936703071720043
"ana bogdan",0.404494382022472,-0.00406348555547772,0.853846238670276,-1.38871810333594,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.0796983116380512,0.0275227187454297,0.183697661316441,0.398694288667737,0.423127623133384,0.396895825862885,-0.231213853264113
"anastasia pavlyuchenkova",0.411764705882353,0.425358243988311,-0.935779020196068,-0.350399263234664,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.0159949490988414,0.0524013688274201,0.242740694683844,0.418600834502835,0.424835461715047,0.389438331127167,-0.0104114281697681
"anastasia potapova",0.43979057591623,0.0462046431137541,-0.738820465119853,0.41656458655904,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,0.251821028519609,0.126904220999223,-0.0366730557911691,0.399848158345029,0.436203634605984,0.487161755561829,-0.111884487004805
"andrea petkovic",0.397590361445783,-0.343708804107826,-0.900544232810419,1.14843270089721,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,0.217927191993222,0.323180812200893,0.332558014408964,0.364371137515664,0.350118979242637,0.352859765291214,-0.0918749688652696
"anett kontaveit",0.474137931034483,0.576320433528788,-1.14292479518756,-0.809247161947893,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.298792081577715,0.245112041935575,0.416478994324057,0.424878318433167,0.444121530667502,0.408473908901215,-0.00425961558612287
"angelique kerber",0.251700680272109,-1.35922125339566,-0.374956391986709,-0.237098255056024,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.515858604585906,-0.431378059187553,-0.272298140493018,0.36403547167561,0.372937109779615,0.357846677303314,-0.521220389350633
"anhelina kalinina",0.308823529411765,-0.209881953543471,-1.17662774578703,0.998969653282204,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.280885768831439,-0.275225715157729,-0.0227865926494478,0.37454902434505,0.395146685411154,0.352730840444565,-0.0641003617591627
"anna blinkova",0.338983050847458,-0.160338561050868,2.4128061207069,0.809493029310586,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.2136258395685,-0.187802654792864,-0.183685323738855,0.391366841947122,0.405759748954084,0.423025280237198,-0.0880925689659264
"anna bondar",0.483050847457627,0.960993555698361,-0.675028596391472,-0.0729124616267289,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.275617417455416,0.451490306795591,0.443613269351008,0.438388169592217,0.406891426619484,0.410618394613266,0.176722847635642
"anna kalinskaya",0.427807486631016,0.247595197597666,-0.9401001819881,0.464714851977746,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.157987264439337,0.251713564338131,0.200103613249073,0.406477968354709,0.396315086920943,0.41611659526825,0.00618408122673286
"arantxa rus",0.355932203389831,0.223897971836201,0.588614920806182,0.491220983412748,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.232489703829762,-0.167173537396665,-0.0816474987115314,0.41205783740978,0.418096546668489,0.414521902799606,0.00126940928367314
"aryna sabalenka",0.495867768595041,1.45652691836611,-0.182791877230654,0.225549865456033,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,0.159851259761607,0.388528383248982,0.444504500940612,0.474168507534145,0.433785669945286,0.423213005065918,0.300885951754058
"ashleigh barty",0.464285714285714,1.21858970654531,-0.346499762503723,-1.78143406185225,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.14740587193262,0.193661899782704,0.124333928347212,0.445055124844435,0.445772778027294,0.471494972705841,0.106927267773546
"ashlyn krueger",0.352941176470588,1.50383370716633,-1.61037926166411,0.752002903871965,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,-0.769666047035411,-0.268890596392671,-0.0396434978545216,0.515621303723199,0.437847896901718,0.401053309440613,0.234434508385023
"astra sharma",0.419354838709677,1.53138183894384,1.12253656086548,-0.603766186380019,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,0.00871012385774983,0.166656324322342,0.038879380671264,0.427635987893092,0.40687993568188,0.447880059480667,0.326950417626658
"barbora krejcikova",0.477272727272727,0.642234371030807,-1.40545055685876,-0.962131743768799,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.286055857004463,0.261148841161853,0.361216166148545,0.430539476772545,0.4436707441144,0.425393581390381,0.00254360590426272
"beatriz haddad maia",0.375675675675676,0.118238132555732,1.72290712302691,1.20403832225339,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,0.0212880499788888,-0.0415251713309475,-0.185489029470721,0.381461862896027,0.409746967917825,0.460167825222015,0.0535782457920451
"belinda bencic",0.470899470899471,0.127790780649934,0.287540155819671,-0.238143244744544,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.384138451503834,0.417924709788815,0.48431135920784,0.404710521569632,0.402244803678967,0.388315200805664,-0.0912609246650185
"bernarda pera",0.486238532110092,-0.0784783318039192,0.0312095412882964,0.164071524489623,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.482847287979161,0.375489404021744,0.3468314445665,0.400469662366321,0.427071749595074,0.437947541475296,-0.119162639444748
"bianca andreescu",0.394014962593516,-0.0985967040060578,0.163560595746255,0.755951845663066,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.00388455589634007,0.00161454697339525,0.24586731301004,0.403253313178652,0.418440874271062,0.370908677577972,-0.0739413627450642
"camila giorgi",0.44,0.825530910980811,0.421844612343491,-0.298366867224891,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.144561431161504,0.259086281360859,0.171690433299065,0.421333634856254,0.406859173636381,0.435396552085876,0.115926014164072
"caroline dolehide",0.343373493975904,-0.37305679765264,1.07586568594008,0.313391177037167,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.101193364537969,0.0151077905393677,0.156771413716471,0.373455138766818,0.364782522967138,0.34249147772789,-0.173249509033818
"caroline garcia",0.521739130434783,1.03347769297558,0.589839497756851,-0.910621716821903,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.494541486264633,0.507955218640494,0.530575405999888,0.433650595300248,0.432955019758642,0.427614659070969,0.126117393294861
"caroline wozniacki",0.344827586206897,-1.05824136694409,0.380071643322987,-0.0673645595695121,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,-0.0285774970629792,-0.0980951440693536,-0.232229692143367,0.360505121328213,0.391547058294399,0.440978825092316,-0.616612363030998
"christina mchale",0.413793103448276,-0.518987165554788,-0.274513202240905,-2.21991983099599,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.190317438252202,0.300027765881558,0.343532809133969,0.386050560230856,0.371498387940178,0.366324931383133,-0.460077937245851
"claire liu",0.451612903225806,0.509882321690451,-0.221198910160703,-1.13267517264899,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.2081898184076,0.177042271779799,0.0973731169378049,0.420325188233034,0.43681586135036,0.465547323226929,-0.052542726302837
"clara burel",0.35191637630662,-0.349075294356019,0.190693856921301,0.576778590739571,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.027779823818086,0.0323787530968105,0.101764175220523,0.367435684675307,0.369463882480104,0.364755481481552,-0.143099909196125
"clara tauson",0.285714285714286,0.58673224310681,-0.441709320690119,-0.0611314328516133,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.656135110846227,-0.559060274598107,-0.512244689833914,0.425874375506429,0.435498503834555,0.451713055372238,0.0638093783208071
"coco gauff",0.431746031746032,1.22906787192315,1.54097186697034,0.949518213804224,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,0.118241466238143,0.347601173257848,0.230645914232575,0.418300504339804,0.378814630674481,0.412436604499817,0.167922736226887
"coco vandeweghe",0.481481481481481,0.721166837224912,1.7485313827028,1.22475238375925,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,0.404001992382893,0.449130061593698,0.516226642720894,0.411352393016804,0.405849775336267,0.390936195850372,0.163703271939151
"cristina bucsa",0.366336633663366,-1.40708249972032,-0.529302083217698,0.532285383829048,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,0.256950988706211,0.18217559211846,0.211397126613902,0.325376635338841,0.35039185994885,0.351828664541245,-0.469046322778042
"dalma galfi",0.581395348837209,0.628515145769325,0.890682413899806,0.799027924058551,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,0.96352821798278,1,0.874532632075785,0.400278436405096,0.382597558016986,0.401473462581635,-0.0279571927993054
"danielle collins",0.495626822157434,1.04399438593937,-0.858872769247555,-0.318602092992095,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.372617051079423,0.534762570732897,0.36393713782923,0.431723261972299,0.400848997961043,0.443068951368332,0.180676914357059
"danka kovinic",0.391304347826087,-1.19270797736773,0.0102250203452241,-2.55607201164995,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.14074732276952,0.316826556072539,0.180468812266996,0.373394550598972,0.345253680012649,0.384511202573776,-0.694338498504695
"daria kasatkina",0.380368098159509,-1.8543274529467,1.96072371532682,1.18940491322586,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.276004190524531,0.216480182119308,0.277526901451265,0.335628699848575,0.356753343307504,0.349364578723907,-0.570832051386545
"daria saville",0.263157894736842,-0.95346743209472,0.837393526607055,-0.529763985947001,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.427793880223199,-0.340936278775919,-0.308779592750171,0.358024135645092,0.364172926764274,0.378403902053833,-0.423086595817487
"dayana yastremska",0.310077519379845,0.424580716206753,1.10023133550444,0.813766108512948,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.450882756673097,-0.346456678705754,-0.369662920459652,0.409523678150354,0.412326828316931,0.440510392189026,0.0903437025056104
"diana shnaider",0.4,-0.719329580917401,-0.411887692593756,1.09143237312213,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,0.266263280802298,0.174583069854976,0.448931140443205,0.357192812055746,0.385752798025751,0.326241046190262,-0.412912139315114
"diane parry",0.326923076923077,0.487155468525526,-0.0183907195773819,-0.313994089300473,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,-0.539796693898138,-0.370478364415641,-0.0928774888016215,0.444006236358576,0.43454326702449,0.388314008712769,-0.0410231491162245
"donna vekic",0.507042253521127,1.59335797433516,-1.33103749682688,-0.782618095895845,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.278065173950123,0.327888653502954,0.294173758506787,0.461894037794361,0.458518270077615,0.471886307001114,0.307664779089254
"ekaterina alexandrova",0.467680608365019,1.11049655086393,-1.42444901164437,0.795786682435192,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.227135292949422,0.442161980207983,0.664287586142767,0.432634862207268,0.393606858539691,0.340202689170837,0.297595700872382
"elena rybakina",0.507692307692308,1.56194220319966,0.227142823082577,-1.66328997800415,-0.189001118678463,-0.225255554609427,-0.521949394202313,-1.14603492850247,2.55602430229412,0.202234084218532,0.475167228338137,0.385120636334971,0.477585974281899,0.426239089679482,0.449850380420685,0.169119631110326
"elina avanesyan",0.264516129032258,-2.12212904984181,0.156105982946692,0.0730328086725975,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.341367982209049,-0.222093147365472,-0.0280132638005473,0.342238897630988,0.338959656307244,0.309727191925049,-0.726566590526211
"elina svitolina",0.419230769230769,0.600330361786189,-0.439131774909109,-0.683960049170822,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.0201153079223941,0.0518304055613072,0.111792889835072,0.425249581988531,0.432429183708594,0.429568290710449,0.0139183788840489
"elisabetta cocciaretto",0.411764705882353,-0.637833244512251,-0.727273147126977,0.336271516860245,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.1624166150543,0.30547365099929,0.302017711156114,0.389556580020108,0.368252373835801,0.374652147293091,-0.274507299837821
"elise mertens",0.43801652892562,0.734945571972013,0.761739310243225,1.60905905077708,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.209424593063725,0.270113790722173,0.0659717874344699,0.406483883586595,0.402410120294652,0.459783762693405,0.253819329553012
"emma navarro",0.331034482758621,-0.0627209939119965,-0.0281736854569229,0.781353937311214,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.300976928990731,-0.265753343910542,0.00982936560418346,0.400745267469289,0.415239761564567,0.366806000471115,-0.0608161638674631
"emma raducanu",0.44408945686901,-0.0947027993247813,-0.521022404809244,0.363479322455507,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.276209746520698,0.145400071954843,0.168037147032329,0.399309284396518,0.43636712644763,0.440397292375565,-0.106803105731861
"erika andreeva",0.385714285714286,0.232752870240435,0.754241782175663,-0.0201854515321449,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,-0.00454591259924553,0.0196274121351216,0.0603286937371081,0.396624907071623,0.406112796509933,0.408889144659042,-0.0177622288567953
"eva lys",0.268041237113402,-2.22488493466699,-0.608170018896116,0.278516751716989,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.367077248268165,-0.291611397237116,-0.202199342255306,0.35086370500262,0.358027980768865,0.356701642274857,-0.762659909432435
"fiona ferro",0.5,-1.40049426142057,-0.12202772290818,1.33643048754664,-0.189001118678463,4.40857299735593,-0.521949394202313,-1.14603492850247,-0.388515693948706,0.78209506273807,0.724205350672997,0.348739742284828,0.354872233696948,0.362865670486446,0.451232999563217,-0.599023789248634
"garbine muguruza",0.409961685823755,0.636797540226654,-1.59174897650093,-1.07062502875362,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.0488419881765998,-0.0419284421465794,0.02650013408551,0.429658892713087,0.444123143246398,0.441574811935425,-0.00852335325400677
"greet minnen",0.394736842105263,0.477293592152166,-0.977427436057036,0.327749660731174,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,-0.0523275018558964,0.0905017433763369,0.173811422960662,0.415125436745472,0.399288937487148,0.389604330062866,0.0642288279914585
"harmony tan",0.425,0.35524301015548,-1.72413652230329,1.20845070324824,-0.189001118678463,-0.225255554609427,1.90258972725359,-1.14603492850247,-0.388515693948706,0.201623515611405,0.25076680189889,0.660174320788588,0.395014779198773,0.393719281876866,0.298548102378845,0.126111851122564
"harriet dart",0.490322580645161,-0.862384414410556,1.59052071645828,1.42573548478911,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.672414468774205,0.662917032934221,0.869257411384742,0.366951096529693,0.36689138068346,0.311716556549072,-0.248355423091467
"heather watson",0.444444444444444,0.930472379335635,-1.29151998746277,-1.6300770015578,-0.189001118678463,-0.225255554609427,-0.521949394202313,0.866514214233578,-0.388515693948706,0.0848374399018066,0.160606117071683,0.273681856565331,0.437624951753294,0.433322275132144,0.414400041103363,0.0323466853603005
