"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",109.93988936823,8.92646732496949,0.0461675963727933,2.70852907168041
"2",114.698373537701,7.02710449106552,0.0610290596697618,2.86272918154416
"3",118.217980414775,7.29544369175032,0.1075070269268,2.65959155678219
"4",119.913342980316,8.73295202997197,0.17396817096062,2.4758761521466
