"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",109.649048419305,8.90997582991572,0.0455078789896049,2.72647552054845
"2",115.066275026386,6.6849479798902,0.0566776193370903,2.79082216705535
"3",119.7365772975,8.78301490816582,0.174578022994703,2.43658057683495
"4",118.435270296874,7.71478142236329,0.118534374424332,2.70024057114218
