"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"Roberto Bautista Agut",93.3095238095238,5.86714824863226,0,2.64714267810783,"WBC_DNCTL",126,"2"
"Roberto Carballes Baena",98.0641025641026,7.02193177177946,0.0128205128205128,2.68399368782911,"WBW_DNCTL",78,"4"
"Roger Federer",95.268115942029,5.79773408427868,0,2.60597518447984,"WBW_DNCTL",138,"4"
"Roman Safiullin",101.25,7.24842621123251,0.015625,2.62319198715719,"WBW_DNCTL",64,"4"
"Sebastian Korda",96.1685393258427,5.73314913276722,0.0112359550561798,2.56943301449756,"WBC_DNCTL",89,"2"
"Stan Wawrinka",96.7134831460674,5.94531940499398,0,2.78323749976091,"WBW_DNCTL",178,"4"
"Stefanos Tsitsipas",98.4864048338369,7.07292936221518,0.00906344410876133,2.77379243072184,"WC_DNCTL",331,"2"
"Taro Daniel",94.0196078431373,6.03817918276174,0,2.30451241682532,"WBC_DNCTL",51,"1"
"Taylor Fritz",98.1786600496278,8.3825120726324,0.00248138957816377,2.61262995232035,"WBC_DNCTL",403,"2"
"Tim Van Rijthoven",107.854838709677,10.7883464361327,0.0483870967741935,2.70731593396163,"WBC_DNCTL",62,"3"
"Tommy Paul",92.4,6.42313731079959,0.00784313725490196,2.50902294605767,"WB_DNCTL",255,"1"
"Ugo Humbert",94.8,4.91213808123311,0.00526315789473684,2.60803604575266,"WBC_DNCTL",190,"2"
"Yannick Hanfmann",97.6,9.45856261699742,0.0166666666666667,2.65742227147488,"WBC_DNCTL",60,"2"
