"match_id","slam","year","SetNo","GameNo","PointNumber","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","importance","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2021-wimbledon-2140","wimbledon",2021,2,8,99,"Sloane Stephens","Petra Kvitova",101,1,1,1,"B","NCTL",1,17.932,18.502,"15","0","15-0",0,1,0.979525862068966,0,0,4,3,0.263051469075974,"stephens s.","kvitova p.",1519.27734244463,1500,3930
"2021-wimbledon-2140","wimbledon",2021,2,8,100,"Sloane Stephens","Petra Kvitova",83,2,1,1,"BW","NCTL",5,32.111,28.736,"30","0","30-0",0,0,0.804956896551724,0,0,4,3,0.559358499156245,"stephens s.","kvitova p.",1519.27734244463,1500,3953
"2021-wimbledon-2140","wimbledon",2021,2,8,101,"Sloane Stephens","Petra Kvitova",84,2,1,1,"B","NCTL",3,25.737,18.733,"40","0","40-0",0,0,0.814655172413793,0,0,4,3,0.835679640935306,"stephens s.","kvitova p.",1519.27734244463,1500,3989
"2021-wimbledon-2140","wimbledon",2021,2,8,102,"Sloane Stephens","Petra Kvitova",91,2,1,2,"C","CTL",2,19.438,20.967,"40","15","40-15",0,1,0.882543103448276,0,0,4,3,0.293175427425452,"stephens s.","kvitova p.",1519.27734244463,1500,4024
"2021-wimbledon-2140","wimbledon",2021,2,8,103,"Sloane Stephens","Petra Kvitova",100,1,1,2,"BW","NCTL",8,36.689,30.984,"40","30","40-30",0,0,0.969827586206897,0,0,4,3,0.0905063391120761,"stephens s.","kvitova p.",1519.27734244463,1500,4060
"2021-wimbledon-2140","wimbledon",2021,2,8,104,"Sloane Stephens","Petra Kvitova",87,2,1,1,"BW","NCTL",1,16.939,14.852,"0","0","0-0",1,0,0.84375,0,0,5,3,0.00966724276425709,"stephens s.","kvitova p.",1519.27734244463,1500,4099
"2021-wimbledon-2140","wimbledon",2021,2,9,105,"Sloane Stephens","Petra Kvitova",92,2,2,2,"BC","NCTL",1,21.399,20.448,"0","15","15-0",0,1,0.944497914661534,0,0,5,3,0.263051469075974,"stephens s.","kvitova p.",1519.27734244463,1500,4147
"2021-wimbledon-2140","wimbledon",2021,2,9,106,"Sloane Stephens","Petra Kvitova",97,1,2,1,"C","NCTL",2,22.416,18.539,"15","15","15-15",0,1,0.995829323067052,0,0,5,3,0.00149198961533858,"stephens s.","kvitova p.",1519.27734244463,1500,4181
"2021-wimbledon-2140","wimbledon",2021,2,9,107,"Sloane Stephens","Petra Kvitova",91,2,2,2,"BC","NCTL",1,18.222,17.754,"15","30","30-15",0,1,0.93423163298043,0,0,5,3,0.11797216164867,"stephens s.","kvitova p.",1519.27734244463,1500,4204
"2021-wimbledon-2140","wimbledon",2021,2,9,108,"Sloane Stephens","Petra Kvitova",92,1,2,1,"BW","NCTL",2,24.32,22.26,"30","30","30-30",0,1,0.944497914661534,0,0,5,3,0.00493565733939594,"stephens s.","kvitova p.",1519.27734244463,1500,4254
"2021-wimbledon-2140","wimbledon",2021,2,9,109,"Sloane Stephens","Petra Kvitova",98,1,2,2,"C","NCTL",1,20.246,14.316,"30","40","40-30",0,0,1.00609560474816,0,0,5,3,0.0905063391120761,"stephens s.","kvitova p.",1519.27734244463,1500,4281
"2021-wimbledon-2140","wimbledon",2021,2,9,110,"Sloane Stephens","Petra Kvitova",103,1,2,2,"BC","NCTL",15,64.652,61.149,"0","0","0-0",2,0,1.05742701315367,0,0,5,4,0.00966724276425709,"stephens s.","kvitova p.",1519.27734244463,1500,4306
"2021-wimbledon-2140","wimbledon",2021,2,10,111,"Sloane Stephens","Petra Kvitova",99,1,1,1,"BW","NCTL",1,12.917,12.892,"15","0","15-0",0,1,0.960129310344828,0,0,5,4,0.263051469075974,"stephens s.","kvitova p.",1519.27734244463,1500,4468
"2021-wimbledon-2140","wimbledon",2021,2,10,112,"Sloane Stephens","Petra Kvitova",80,2,1,2,"W","NCTL",4,26.43,26.736,"15","15","15-15",0,1,0.775862068965517,0,0,5,4,0.00149198961533858,"stephens s.","kvitova p.",1519.27734244463,1500,4491
"2021-wimbledon-2140","wimbledon",2021,2,10,113,"Sloane Stephens","Petra Kvitova",114,1,1,1,"C","CTL",1,14.644,20.094,"30","15","30-15",0,1,1.10560344827586,0,0,5,4,0.11797216164867,"stephens s.","kvitova p.",1519.27734244463,1500,4526
"2021-wimbledon-2140","wimbledon",2021,2,10,114,"Sloane Stephens","Petra Kvitova",104,1,1,2,"C","NCTL",6,37.224,34.062,"30","30","30-30",0,0,1.00862068965517,0,0,5,4,0.00493565733939594,"stephens s.","kvitova p.",1519.27734244463,1500,4557
"2021-wimbledon-2140","wimbledon",2021,2,10,115,"Sloane Stephens","Petra Kvitova",108,1,1,1,"BC","NCTL",1,15.527,18.184,"40","30","40-30",0,1,1.04741379310345,0,0,5,4,0.0905063391120761,"stephens s.","kvitova p.",1519.27734244463,1500,4590
"2021-wimbledon-2140","wimbledon",2021,2,10,116,"Sloane Stephens","Petra Kvitova",107,1,1,1,"BW","CTL",3,23.18,39.653,"0","0","0-0",1,1,1.03771551724138,0,0,6,4,0.00966724276425709,"stephens s.","kvitova p.",1519.27734244463,1500,4615
"2021-wimbledon-2141","wimbledon",2021,1,1,2,"Elise Mertens","Harriet Dart",92,2,1,1,"C","NCTL",1,25.587,25.007,"15","15","15-15",0,0,0.853213943076431,0,0,0,0,0.00149198961533858,"mertens e.","dart h.",1522.891844153,1500,31
"2021-wimbledon-2141","wimbledon",2021,1,1,3,"Elise Mertens","Harriet Dart",93,1,1,1,"B","NCTL",1,16.6,16.244,"30","15","30-15",0,1,0.862488007675088,0,0,0,0,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,72
"2021-wimbledon-2141","wimbledon",2021,1,1,4,"Elise Mertens","Harriet Dart",101,1,1,1,"C","NCTL",5,26.597,27.386,"40","15","40-15",0,1,0.936680524464343,0,0,0,0,0.293175427425452,"mertens e.","dart h.",1522.891844153,1500,90
"2021-wimbledon-2141","wimbledon",2021,1,1,5,"Elise Mertens","Harriet Dart",89,2,1,1,"BC","NCTL",1,16.202,14.789,"0","0","0-0",1,0,0.82539174928046,0,0,1,0,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,132
"2021-wimbledon-2141","wimbledon",2021,1,2,6,"Elise Mertens","Harriet Dart",95,1,2,1,"C","NCTL",6,33.538,29.378,"15","0","0-15",0,1,1.01229508196721,0,0,1,0,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,188
"2021-wimbledon-2141","wimbledon",2021,1,2,7,"Elise Mertens","Harriet Dart",98,1,2,2,"C","NCTL",5,24.474,23.524,"15","15","15-15",0,0,1.04426229508197,0,0,1,0,0.00149198961533858,"mertens e.","dart h.",1522.891844153,1500,216
"2021-wimbledon-2141","wimbledon",2021,1,2,8,"Elise Mertens","Harriet Dart",76,2,2,2,"B","NCTL",3,20.872,22.929,"15","30","30-15",0,1,0.809836065573771,0,0,1,0,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,243
"2021-wimbledon-2141","wimbledon",2021,1,2,9,"Elise Mertens","Harriet Dart",72,2,2,1,"BC","NCTL",2,14.383,16.632,"30","30","30-30",0,0,0.767213114754098,0,0,1,0,0.00493565733939594,"mertens e.","dart h.",1522.891844153,1500,280
"2021-wimbledon-2141","wimbledon",2021,1,2,11,"Elise Mertens","Harriet Dart",70,2,2,2,"BW","NCTL",5,28.789,29.892,"40","40","40-40",0,1,0.745901639344262,1,0,1,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,347
"2021-wimbledon-2141","wimbledon",2021,1,2,12,"Elise Mertens","Harriet Dart",71,2,2,2,"BW","NCTL",1,15.158,20.354,"40","AD","AD-40",0,1,0.75655737704918,0,0,1,0,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,382
"2021-wimbledon-2141","wimbledon",2021,1,2,13,"Elise Mertens","Harriet Dart",96,1,2,1,"BC","NCTL",2,20.751,19.246,"40","40","40-40",0,1,1.02295081967213,0,0,1,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,419
"2021-wimbledon-2141","wimbledon",2021,1,2,14,"Elise Mertens","Harriet Dart",72,2,2,2,"BC","NCTL",5,28.165,30.42,"40","AD","AD-40",0,1,0.767213114754098,0,0,1,0,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,439
"2021-wimbledon-2141","wimbledon",2021,1,2,15,"Elise Mertens","Harriet Dart",74,2,2,1,"B","NCTL",2,17.428,22.57,"40","40","40-40",0,0,0.788524590163935,0,0,1,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,476
"2021-wimbledon-2141","wimbledon",2021,1,2,16,"Elise Mertens","Harriet Dart",94,1,2,1,"BC","NCTL",2,6.668,6.083,"AD","40","40-AD",0,1,1.0016393442623,0,0,1,0,0.446919057515869,"mertens e.","dart h.",1522.891844153,1500,508
"2021-wimbledon-2141","wimbledon",2021,1,2,17,"Elise Mertens","Harriet Dart",74,2,2,1,"B","NCTL",4,21.77,26.786,"0","0","0-0",1,0,0.788524590163935,1,0,2,0,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,530
"2021-wimbledon-2141","wimbledon",2021,1,3,18,"Elise Mertens","Harriet Dart",100,1,1,2,"BW","NCTL",2,14.645,16.061,"0","15","0-15",0,0,0.927406459865686,0,0,2,0,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,587
"2021-wimbledon-2141","wimbledon",2021,1,3,19,"Elise Mertens","Harriet Dart",86,2,1,2,"BW","NCTL",8,37.854,41.674,"0","30","0-30",0,1,0.79756955548449,0,0,2,0,0.541853831054432,"mertens e.","dart h.",1522.891844153,1500,604
"2021-wimbledon-2141","wimbledon",2021,1,3,20,"Elise Mertens","Harriet Dart",100,1,1,1,"BW","NCTL",7,37.023,38.382,"15","30","15-30",0,1,0.927406459865686,0,0,2,0,0.105611045837095,"mertens e.","dart h.",1522.891844153,1500,674
"2021-wimbledon-2141","wimbledon",2021,1,3,21,"Elise Mertens","Harriet Dart",86,2,1,1,"BC","NCTL",5,27.962,27.472,"30","30","30-30",0,0,0.79756955548449,0,0,2,0,0.00493565733939594,"mertens e.","dart h.",1522.891844153,1500,707
"2021-wimbledon-2141","wimbledon",2021,1,3,22,"Elise Mertens","Harriet Dart",81,2,1,2,"B","NCTL",2,28.138,24.971,"30","40","30-40",0,1,0.751199232491206,0,0,2,0,0.0871620525692004,"mertens e.","dart h.",1522.891844153,1500,776
"2021-wimbledon-2141","wimbledon",2021,1,3,23,"Elise Mertens","Harriet Dart",112,1,1,1,"C","NCTL",5,29.956,29.822,"40","40","40-40",0,1,1.03869523504957,0,1,2,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,817
"2021-wimbledon-2141","wimbledon",2021,1,3,24,"Elise Mertens","Harriet Dart",81,2,1,1,"BW","NCTL",3,18.53,18.906,"AD","40","AD-40",0,0,0.751199232491206,0,0,2,0,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,892
"2021-wimbledon-2141","wimbledon",2021,1,3,25,"Elise Mertens","Harriet Dart",99,2,1,1,"C","NCTL",5,22.551,40.686,"0","0","0-0",1,0,0.918132395267029,0,0,3,0,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,934
"2021-wimbledon-2141","wimbledon",2021,1,4,27,"Elise Mertens","Harriet Dart",93,1,2,2,"BC","CTL",3,22.724,25.461,"15","15","15-15",0,0,0.990983606557377,0,0,3,0,0.00149198961533858,"mertens e.","dart h.",1522.891844153,1500,1088
"2021-wimbledon-2141","wimbledon",2021,1,4,28,"Elise Mertens","Harriet Dart",82,1,2,2,"W","NCTL",1,16.969,18.231,"15","30","30-15",0,0,0.873770491803279,0,0,3,0,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,1111
"2021-wimbledon-2141","wimbledon",2021,1,4,30,"Elise Mertens","Harriet Dart",71,2,2,1,"B","NCTL",2,22.593,19.444,"40","30","30-40",0,0,0.75655737704918,0,0,3,0,0.0871620525692004,"mertens e.","dart h.",1522.891844153,1500,1163
"2021-wimbledon-2141","wimbledon",2021,1,4,31,"Elise Mertens","Harriet Dart",75,2,2,2,"B","NCTL",1,15.603,17.611,"40","40","40-40",0,1,0.799180327868853,1,0,3,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,1198
"2021-wimbledon-2141","wimbledon",2021,1,4,32,"Elise Mertens","Harriet Dart",71,2,2,1,"BC","NCTL",4,24.969,27.706,"AD","40","40-AD",0,0,0.75655737704918,0,0,3,0,0.446919057515869,"mertens e.","dart h.",1522.891844153,1500,1234
"2021-wimbledon-2141","wimbledon",2021,1,4,33,"Elise Mertens","Harriet Dart",96,1,2,2,"C","NCTL",5,34.958,30.154,"40","40","40-40",0,0,1.02295081967213,1,0,3,0,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,1269
"2021-wimbledon-2141","wimbledon",2021,1,4,34,"Elise Mertens","Harriet Dart",74,2,2,1,"BW","NCTL",6,35.709,37.426,"AD","40","40-AD",0,0,0.788524590163935,0,0,3,0,0.446919057515869,"mertens e.","dart h.",1522.891844153,1500,1308
"2021-wimbledon-2141","wimbledon",2021,1,4,35,"Elise Mertens","Harriet Dart",100,1,2,1,"W","NCTL",4,28.28,27.148,"0","0","0-0",1,1,1.0655737704918,1,0,4,0,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,1350
"2021-wimbledon-2141","wimbledon",2021,1,5,36,"Elise Mertens","Harriet Dart",96,2,1,1,"BW","NCTL",1,16.183,15.77,"15","0","15-0",0,0,0.890310201471059,0,0,4,0,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,1389
"2021-wimbledon-2141","wimbledon",2021,1,5,37,"Elise Mertens","Harriet Dart",116,1,1,1,"W","NCTL",3,16.076,22.237,"30","0","30-0",0,1,1.0757914934442,0,0,4,0,0.559358499156245,"mertens e.","dart h.",1522.891844153,1500,1421
"2021-wimbledon-2141","wimbledon",2021,1,5,38,"Elise Mertens","Harriet Dart",95,2,1,2,"BW","CTL",4,28.776,33.098,"30","15","30-15",0,1,0.881036136872402,0,0,4,0,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,1442
"2021-wimbledon-2141","wimbledon",2021,1,5,39,"Elise Mertens","Harriet Dart",102,2,1,1,"C","CTL",3,24.758,25.846,"40","15","40-15",0,0,0.945954589063,0,0,4,0,0.293175427425452,"mertens e.","dart h.",1522.891844153,1500,1514
"2021-wimbledon-2141","wimbledon",2021,1,5,40,"Elise Mertens","Harriet Dart",113,2,1,1,"BC","CTL",1,17.944,18.396,"0","0","0-0",1,0,1.04796929964823,0,0,5,0,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,1556
"2021-wimbledon-2141","wimbledon",2021,1,6,41,"Elise Mertens","Harriet Dart",89,1,2,2,"W","CTL",1,18.898,17.044,"0","15","15-0",0,0,0.948360655737705,0,0,5,0,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,1653
"2021-wimbledon-2141","wimbledon",2021,1,6,42,"Elise Mertens","Harriet Dart",76,2,2,2,"B","NCTL",3,26.818,9.415,"0","30","30-0",0,1,0.809836065573771,0,0,5,0,0.559358499156245,"mertens e.","dart h.",1522.891844153,1500,1668
"2021-wimbledon-2141","wimbledon",2021,1,6,43,"Elise Mertens","Harriet Dart",92,1,2,2,"BW","CTL",1,14.81,16.306,"0","40","40-0",0,0,0.980327868852459,0,0,5,0,0.835679640935306,"mertens e.","dart h.",1522.891844153,1500,1699
"2021-wimbledon-2141","wimbledon",2021,1,6,44,"Elise Mertens","Harriet Dart",94,1,2,2,"W","CTL",1,13.144,13.713,"0","0","0-0",2,0,1.0016393442623,0,0,5,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,1721
"2021-wimbledon-2141","wimbledon",2021,1,7,45,"Elise Mertens","Harriet Dart",82,2,1,1,"BW","NCTL",7,29.838,39.446,"15","0","15-0",0,0,0.760473297089862,0,0,5,1,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,1752
"2021-wimbledon-2141","wimbledon",2021,1,7,46,"Elise Mertens","Harriet Dart",114,1,1,1,"W","NCTL",1,19.849,18.05,"30","0","30-0",0,1,1.05724336424688,0,0,5,1,0.559358499156245,"mertens e.","dart h.",1522.891844153,1500,1795
"2021-wimbledon-2141","wimbledon",2021,1,7,48,"Elise Mertens","Harriet Dart",106,1,1,1,"C","CTL",7,32.831,41.529,"40","15","40-15",0,1,0.983050847457627,0,0,5,1,0.293175427425452,"mertens e.","dart h.",1522.891844153,1500,1848
"2021-wimbledon-2141","wimbledon",2021,1,7,49,"Elise Mertens","Harriet Dart",93,2,1,2,"BC","NCTL",2,18.664,18.004,"40","30","40-30",0,1,0.862488007675088,0,0,5,1,0.0905063391120761,"mertens e.","dart h.",1522.891844153,1500,1880
"2021-wimbledon-2141","wimbledon",2021,1,7,50,"Elise Mertens","Harriet Dart",111,1,1,2,"C","NCTL",4,17.936,24.085,"40","40","40-40",0,0,1.02942117045091,0,0,5,1,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,1914
"2021-wimbledon-2141","wimbledon",2021,1,7,51,"Elise Mertens","Harriet Dart",110,1,1,1,"C","NCTL",5,26.646,25.795,"AD","40","AD-40",0,1,1.02014710585225,0,0,5,1,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,1946
"2021-wimbledon-2141","wimbledon",2021,1,7,52,"Elise Mertens","Harriet Dart",112,1,1,1,"C","NCTL",5,33.232,30.904,"0","0","0-0",1,1,1.03869523504957,0,0,6,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,1977
"2021-wimbledon-2141","wimbledon",2021,2,1,53,"Elise Mertens","Harriet Dart",88,1,2,2,"BW","NCTL",5,27.455,32.842,"0","15","15-0",0,0,0.937704918032787,0,0,0,0,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,2117
"2021-wimbledon-2141","wimbledon",2021,2,1,54,"Elise Mertens","Harriet Dart",94,1,2,2,"BC","CTL",5,29.947,25.717,"0","30","30-0",0,0,1.0016393442623,0,0,0,0,0.559358499156245,"mertens e.","dart h.",1522.891844153,1500,2141
"2021-wimbledon-2141","wimbledon",2021,2,1,55,"Elise Mertens","Harriet Dart",98,1,2,2,"C","CTL",1,13.189,12.641,"0","40","40-0",0,0,1.04426229508197,0,0,0,0,0.835679640935306,"mertens e.","dart h.",1522.891844153,1500,2170
"2021-wimbledon-2141","wimbledon",2021,2,1,56,"Elise Mertens","Harriet Dart",82,2,2,2,"B","NCTL",1,15.809,19.031,"0","0","0-0",2,1,0.873770491803279,0,0,0,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,2187
"2021-wimbledon-2141","wimbledon",2021,2,2,57,"Elise Mertens","Harriet Dart",111,1,1,1,"C","NCTL",1,12.718,13.955,"15","0","15-0",0,1,1.02942117045091,0,0,0,1,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,2244
"2021-wimbledon-2141","wimbledon",2021,2,2,58,"Elise Mertens","Harriet Dart",99,2,1,2,"C","CTL",4,23.067,20.511,"15","15","15-15",0,1,0.918132395267029,0,0,0,1,0.00149198961533858,"mertens e.","dart h.",1522.891844153,1500,2264
"2021-wimbledon-2141","wimbledon",2021,2,2,59,"Elise Mertens","Harriet Dart",114,1,1,1,"BC","NCTL",1,16.027,17.793,"30","15","30-15",0,1,1.05724336424688,0,0,0,1,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,2301
"2021-wimbledon-2141","wimbledon",2021,2,2,60,"Elise Mertens","Harriet Dart",84,2,1,2,"BC","CTL",4,32.521,27.837,"30","30","30-30",0,1,0.779021426287176,0,0,0,1,0.00493565733939594,"mertens e.","dart h.",1522.891844153,1500,2320
"2021-wimbledon-2141","wimbledon",2021,2,2,61,"Elise Mertens","Harriet Dart",99,1,1,2,"W","CTL",16,68.442,64.583,"30","40","30-40",0,0,0.918132395267029,0,0,0,1,0.0871620525692004,"mertens e.","dart h.",1522.891844153,1500,2374
"2021-wimbledon-2141","wimbledon",2021,2,2,62,"Elise Mertens","Harriet Dart",89,2,1,1,"BC","NCTL",7,34.286,35.105,"40","40","40-40",0,0,0.82539174928046,0,1,0,1,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,2426
"2021-wimbledon-2141","wimbledon",2021,2,2,63,"Elise Mertens","Harriet Dart",102,1,1,1,"B","NCTL",5,28.259,26.621,"AD","40","AD-40",0,1,0.945954589063,0,0,0,1,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,2482
"2021-wimbledon-2141","wimbledon",2021,2,2,64,"Elise Mertens","Harriet Dart",116,1,1,1,"W","CTL",1,15.202,17.322,"0","0","0-0",1,1,1.0757914934442,0,0,1,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,2512
"2021-wimbledon-2141","wimbledon",2021,2,3,65,"Elise Mertens","Harriet Dart",79,2,2,1,"B","NCTL",10,45.458,48.352,"15","0","0-15",0,0,0.841803278688525,0,0,1,1,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,2555
"2021-wimbledon-2141","wimbledon",2021,2,3,67,"Elise Mertens","Harriet Dart",78,2,2,1,"W","CTL",6,35.239,37.175,"40","0","0-40",0,0,0.831147540983607,0,0,1,1,0.813800102259818,"mertens e.","dart h.",1522.891844153,1500,2640
"2021-wimbledon-2141","wimbledon",2021,2,3,68,"Elise Mertens","Harriet Dart",76,2,2,2,"C","NCTL",9,37.851,30.812,"40","15","15-40",0,1,0.809836065573771,1,0,1,1,0.301229808220006,"mertens e.","dart h.",1522.891844153,1500,2679
"2021-wimbledon-2141","wimbledon",2021,2,3,69,"Elise Mertens","Harriet Dart",80,2,2,2,"BC","NCTL",1,16.239,18.602,"40","30","30-40",0,1,0.852459016393443,1,0,1,1,0.0871620525692004,"mertens e.","dart h.",1522.891844153,1500,2721
"2021-wimbledon-2141","wimbledon",2021,2,3,70,"Elise Mertens","Harriet Dart",94,1,2,2,"C","NCTL",7,35.999,30.556,"40","40","40-40",0,0,1.0016393442623,1,0,1,1,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,2755
"2021-wimbledon-2141","wimbledon",2021,2,3,71,"Elise Mertens","Harriet Dart",77,2,2,1,"BW","NCTL",6,36.704,39.38,"AD","40","40-AD",0,0,0.820491803278689,0,0,1,1,0.446919057515869,"mertens e.","dart h.",1522.891844153,1500,2791
"2021-wimbledon-2141","wimbledon",2021,2,3,72,"Elise Mertens","Harriet Dart",96,1,2,2,"BC","NCTL",1,19.614,24.91,"40","40","40-40",0,0,1.02295081967213,1,0,1,1,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,2879
"2021-wimbledon-2141","wimbledon",2021,2,3,73,"Elise Mertens","Harriet Dart",93,1,2,2,"W","NCTL",9,58.728,52.151,"40","AD","AD-40",0,0,0.990983606557377,0,0,1,1,0.488078399378659,"mertens e.","dart h.",1522.891844153,1500,2928
"2021-wimbledon-2141","wimbledon",2021,2,3,74,"Elise Mertens","Harriet Dart",96,1,2,1,"BC","NCTL",4,27.59,26.114,"40","40","40-40",0,1,1.02295081967213,0,0,1,1,0.00452814473570251,"mertens e.","dart h.",1522.891844153,1500,2972
"2021-wimbledon-2141","wimbledon",2021,2,3,75,"Elise Mertens","Harriet Dart",95,1,2,1,"BC","NCTL",2,20.538,21.465,"AD","40","40-AD",0,1,1.01229508196721,0,0,1,1,0.446919057515869,"mertens e.","dart h.",1522.891844153,1500,3002
"2021-wimbledon-2141","wimbledon",2021,2,3,76,"Elise Mertens","Harriet Dart",94,1,2,1,"BW","NCTL",4,28.516,22.301,"0","0","0-0",1,1,1.0016393442623,1,0,2,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,3026
"2021-wimbledon-2141","wimbledon",2021,2,4,77,"Elise Mertens","Harriet Dart",111,1,1,2,"BC","NCTL",6,27.75,25.561,"0","15","0-15",0,0,1.02942117045091,0,0,2,1,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,3133
"2021-wimbledon-2141","wimbledon",2021,2,4,78,"Elise Mertens","Harriet Dart",113,1,1,1,"BW","NCTL",5,31.107,30.059,"15","15","15-15",0,1,1.04796929964823,0,0,2,1,0.00149198961533858,"mertens e.","dart h.",1522.891844153,1500,3161
"2021-wimbledon-2141","wimbledon",2021,2,4,79,"Elise Mertens","Harriet Dart",73,2,1,1,"BW","NCTL",1,19.521,18.995,"30","15","30-15",0,0,0.677006715701951,0,0,2,1,0.11797216164867,"mertens e.","dart h.",1522.891844153,1500,3194
"2021-wimbledon-2141","wimbledon",2021,2,4,80,"Elise Mertens","Harriet Dart",110,1,1,1,"C","CTL",1,22.005,19.31,"40","15","40-15",0,1,1.02014710585225,0,0,2,1,0.293175427425452,"mertens e.","dart h.",1522.891844153,1500,3235
"2021-wimbledon-2141","wimbledon",2021,2,4,81,"Elise Mertens","Harriet Dart",105,1,1,1,"W","NCTL",3,15.174,22.149,"0","0","0-0",1,1,0.97377678285897,0,0,3,1,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,3256
"2021-wimbledon-2141","wimbledon",2021,2,5,82,"Elise Mertens","Harriet Dart",71,2,2,1,"B","NCTL",2,20.263,21.073,"15","0","0-15",0,0,0.75655737704918,0,0,3,1,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,3289
"2021-wimbledon-2141","wimbledon",2021,2,5,83,"Elise Mertens","Harriet Dart",77,2,2,1,"B","NCTL",6,21.72,35.345,"30","0","0-30",0,0,0.820491803278689,0,0,3,1,0.541853831054432,"mertens e.","dart h.",1522.891844153,1500,3318
"2021-wimbledon-2141","wimbledon",2021,2,5,84,"Elise Mertens","Harriet Dart",92,1,2,1,"B","CTL",10,46.04,45.385,"40","0","0-40",0,1,0.980327868852459,0,0,3,1,0.813800102259818,"mertens e.","dart h.",1522.891844153,1500,3356
"2021-wimbledon-2141","wimbledon",2021,2,6,86,"Elise Mertens","Harriet Dart",94,1,1,2,"BW","NCTL",6,30.532,29.149,"0","15","0-15",0,0,0.871762072273745,0,0,4,1,0.255731469782031,"mertens e.","dart h.",1522.891844153,1500,3500
"2021-wimbledon-2141","wimbledon",2021,2,6,87,"Elise Mertens","Harriet Dart",110,1,1,2,"C","NCTL",2,16,22.72,"0","30","0-30",0,0,1.02014710585225,0,0,4,1,0.541853831054432,"mertens e.","dart h.",1522.891844153,1500,3534
"2021-wimbledon-2141","wimbledon",2021,2,6,88,"Elise Mertens","Harriet Dart",114,1,1,1,"C","NCTL",1,3.278,4.611,"15","30","15-30",0,1,1.05724336424688,0,0,4,1,0.105611045837095,"mertens e.","dart h.",1522.891844153,1500,3559
"2021-wimbledon-2141","wimbledon",2021,2,6,89,"Elise Mertens","Harriet Dart",114,1,1,2,"BW","NCTL",8,40.339,34.828,"15","40","15-40",0,0,1.05724336424688,0,0,4,1,0.301229808220006,"mertens e.","dart h.",1522.891844153,1500,3587
"2021-wimbledon-2141","wimbledon",2021,2,6,90,"Elise Mertens","Harriet Dart",82,2,1,2,"B","NCTL",4,25.496,27.071,"0","0","0-0",2,1,0.760473297089862,0,1,4,2,0.00966724276425709,"mertens e.","dart h.",1522.891844153,1500,3622
"2021-wimbledon-2141","wimbledon",2021,2,7,91,"Elise Mertens","Harriet Dart",72,2,2,2,"BC","NCTL",3,22.856,25.056,"0","15","15-0",0,1,0.767213114754098,0,0,4,2,0.263051469075974,"mertens e.","dart h.",1522.891844153,1500,3683
