"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"denis shapovalov",0.520231213872832,0.781266464425426,-0.508410862359894,-0.404351519488314,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0224970636350654,0.00395398675376124,0.00915309459487823,0.497734150237767,0.516277227119071,0.511078119277954,0.325597954741117
"diego schwartzman",0.365339578454333,-1.54490106891542,0.0694650384768714,1.60629585699795,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0340838222207144,-0.0740705931931931,-0.0482773172213266,0.399423400675047,0.439410171647526,0.413616895675659,-0.768066066304537
"dominic stricker",0.481481481481481,0.661754532040789,-0.556090222383606,-0.608888110227779,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.00536203432002602,-0.00193743516514122,-0.00505904467017565,0.486843515801507,0.483418916646623,0.486540526151657,0.225518504107548
"dominic thiem",0.376712328767123,0.13868325835847,0.171952290765826,-1.34163874558335,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.119484644719995,-0.108878522422293,-0.0751329297072267,0.496196973487118,0.485590851189416,0.45184525847435,-0.0742013893848139
"dominik koepfer",0.323308270676692,-0.976808879932264,-1.72422425581902,1.38886340497247,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.136284697940249,-0.126259010377582,-0.145456690089147,0.459592968616941,0.449567281054274,0.468764960765839,-0.574174548869284
"dusan lajovic",0.539634146341463,-0.885770267828957,0.281071413278155,0.712727640862039,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.0876907483023294,0.0884384895519043,0.0924574514714683,0.451943398039134,0.451195656789559,0.447176694869995,-0.336630070641447
"egor gerasimov",0.525423728813559,1.08927833008018,-1.06842228704469,-2.54660046906594,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00959303371009235,0.0114721783266201,-0.0223056441646511,0.515830695103467,0.513951550486939,0.54772937297821,0.20139700482089
"emil ruusuvuori",0.534883720930233,0.904073697316739,0.196292888784697,0.794627706067002,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0453016886608621,0.0553829734065185,0.038935525472774,0.48958203226937,0.479500747523714,0.495948195457458,0.621747808535026
"fabian marozsan",0.450171821305842,-0.365144848203673,-0.861580506708966,0.679423008613653,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0259509170434382,0.00147855655484042,0.00865768689879848,0.47612273834928,0.448693264751002,0.441514134407043,-0.176132890586944
"fabio fognini",0.493877551020408,-0.68925305677324,-0.386016297631305,0.958447210172962,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0682135180963705,0.0402165779830393,0.0249605984103923,0.425664032924038,0.453660973037369,0.468916952610016,-0.386880121264156
"facundo bagnis",0.526881720430108,0.0262306360490487,-0.900429918052119,0.921327427732931,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.083535447435068,0.0802555025212642,0.086183484203072,0.44334627299504,0.446626217908843,0.440698236227036,-0.0296545730370825
"facundo diaz acosta",0.430232558139535,-0.665327503816937,-1.48002342399932,-0.34528611682849,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00380432511595868,-0.023169311413961,-0.0126628543055335,0.426428233023576,0.453401869553496,0.442895412445068,-0.65695620166745
"federico coria",0.408376963350785,-0.384247881539719,0.591932733471414,0.406082494564401,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0487701419126178,-0.069925851246217,-0.0711767361426229,0.457147105263403,0.478302814597002,0.479553699493408,-0.139896466038339
"federico delbonis",0.404761904761905,-0.430163451579768,-0.707182986218108,-0.996640994666497,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0453045510071596,-0.0596423680624167,-0.0485448298000154,0.450066455769064,0.464404272824321,0.45330673456192,-0.488972149820677
"feliciano lopez",0.622222222222222,1.40110295329786,0.956648015670431,-0.353989496855906,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0846013698595177,0.119123585548656,0.103222645653619,0.537620852362705,0.503098636673567,0.518999576568604,0.889730467677306
"filip krajinovic",0.504065040650406,0.112974316233133,-0.605503275129347,-1.27513946051785,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.020682360554718,0.0540359167316569,0.0718587377691656,0.483382680095688,0.45002912391875,0.432206302881241,-0.182144526388173
"flavio cobolli",0.39766081871345,-0.403746897762517,1.02680558216601,0.534206035272843,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0826268066618439,-0.0826063500374726,-0.111557337624288,0.480287625375294,0.480267168750923,0.509218156337738,0.0274858362993589
"frances tiafoe",0.491635687732342,0.954275810399773,0.0031878328171977,0.421234602921328,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0125009667351805,-0.00623343394460457,-0.0176958962444036,0.504136654467523,0.497869121676947,0.509331583976746,0.585745198895562
"francisco cerundolo",0.435897435897436,-0.76358074191954,-0.364760970532023,0.867063524818665,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00839876486451896,-0.0284176356612715,-0.0480620899261572,0.427498671032917,0.464315071558707,0.483959525823593,-0.438629150962952
"gabriel diallo",0.467532467532468,1.36946907255766,0.0171112514618907,0.9618924957797,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0325280118811654,-0.0464549999424201,-0.0802614572760347,0.500060479413633,0.513987467474888,0.547793924808502,0.895192373177313
"gael monfils",0.491094147582697,0.382548079142019,0.491340660481156,-0.335623208266571,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00274676419884462,0.0243657436889725,-0.0208178406756646,0.488347383383853,0.466728403893725,0.511911988258362,0.22346910463765
"gianluca mager",0.633333333333333,0.610868203452245,2.8152495046721,-0.183337268235414,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.0719966737059653,0.10191581692121,0.1056254585584,0.561336659627368,0.531417516412123,0.527707874774933,0.784340251475852
"grigor dimitrov",0.461966604823748,1.1501769302309,-0.261815049966682,0.483743134416911,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.04677018679384,-0.0438076049400027,-0.0608520797541942,0.508736791617588,0.50577420976375,0.522818684577942,0.675611971475136
"guido pella",0.418079096045198,-0.0682207593990054,-0.568860099715521,-0.900683863580524,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0455905687484624,-0.0390698357938903,-0.0538618982174976,0.46366966479366,0.457148931839088,0.471940994262695,-0.244388416578504
"hamad medjedovic",0.584415584415584,1.30649286758177,-0.481824652904115,0.511411325280903,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0835164055001545,0.0795488761496652,0.0543966587487753,0.50089917891543,0.504866708265919,0.530018925666809,0.743770994814619
"henri laaksonen",0.514970059880239,0.0810651664665737,1.88288319944412,0.309753990628035,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0239080918856812,0.0526900125877546,0.0588549034681148,0.491061967994558,0.462280047292485,0.456115156412125,0.293371100647439
"holger rune",0.392344497607655,-0.114476810043094,-0.665353961653334,0.89661571011955,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0596682304864441,-0.0693118848395424,-0.057213671042018,0.4520127280941,0.461656382447198,0.449558168649673,-0.0862267296981716
"hubert hurkacz",0.557093425605536,0.670084540135097,0.562908655834678,-1.01698899835483,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0527150989027974,0.066919653505669,0.0630919178464421,0.504378326702739,0.490173772099867,0.494001507759094,0.32930426698425
"hugo dellien",0.361702127659574,-0.656879650491941,-0.483688911447743,0.802955405552226,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.069501307690698,-0.0911162138066955,-0.11245171884273,0.431203435350273,0.45281834146627,0.474153846502304,-0.397239778648853
"hugo gaston",0.413333333333333,-1.77195896554247,1.8141552995037,1.27729046766096,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00395145239335332,0.00327383488611427,0.0364443429311117,0.40938188093998,0.410059498447219,0.376888990402222,-0.71576590532669
"ilya ivashka",0.480932203389831,0.575167233014905,0.252919590864713,1.0129969620358,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.00412619930106761,0.0134199921277932,0.000994620181746397,0.485058402690898,0.467512211262037,0.479937583208084,0.456616870651312
"jack draper",0.516483516483517,0.709968259337917,-0.363407866416718,-0.508293837223864,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0198956184794918,0.00868823877946856,0.00628635385534271,0.496587898004025,0.507795277704048,0.510197162628174,0.290177761403087
"jakub mensik",0.512820512820513,1.63768984300252,-2.50211665065782,-0.557019399011928,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0175166963351436,-0.00352579702178091,-0.0174323014723949,0.495303816485369,0.516346309842294,0.530252814292908,0.564161967453375
"james duckworth",0.511111111111111,-0.724897921997027,2.36905572502121,0.104350597659747,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.029648836280241,0.0249254342534468,-0.00776603751712379,0.48146227483087,0.486185676857664,0.518877148628235,-0.039267718351442
"jannik sinner",0.451923076923077,0.981679297553207,-0.618162549561075,0.557225888141147,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0399423765770131,-0.0287170090329872,-0.0327118887351109,0.49186545350009,0.480640085956064,0.484634965658188,0.537257161213416
"jason kubler",0.553571428571429,-0.390475322402254,0.705519725627919,-0.259024870620543,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.090175803972784,0.100823693287975,0.109137471233095,0.463395624598645,0.452747735283453,0.444433957338333,-0.202363080015455
"jaume munar",0.504424778761062,-0.252934508950654,0.357042731736361,0.919542242636026,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.00696326785516888,0.0407164521236827,0.0411566775456994,0.497461510905893,0.463708326637379,0.463268101215363,0.0739969021271883
"jenson brooksby",0.375921375921376,-1.08688659810106,-0.802794199451083,0.768978004028198,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.033477658636741,-0.0315904796754238,0.0160929931908919,0.409399034558117,0.4075118555968,0.359828382730484,-0.698884354380444
"jeremy chardy",0.4375,1.91534484928227,-1.50643470009326,-0.313643546574058,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0983991888628674,-0.0865548769961048,-0.100465536117554,0.535899188862867,0.524054876996105,0.537965536117554,0.884835545339632
"jiri lehecka",0.435897435897436,0.571753655628812,0.951647740455689,1.54822201924663,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0596766449468709,-0.0226984204158554,-0.0692648627819159,0.495574080844307,0.458595856313291,0.505162298679352,0.603399094900279
"jiri vesely",0.609756097560976,1.97576437926999,-0.822902848864995,0.117268490963287,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0669081679267585,0.109410741506625,0.135555103784654,0.542847929634217,0.50034535605435,0.474200993776321,1.05629566065298
"joao sousa",0.548780487804878,-1.54612441715948,1.38001354648529,-0.123001384690562,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.110376962004314,0.0714135429745064,0.0875186193280104,0.438403525800564,0.477366944830372,0.461261868476868,-0.682051187270777
"john isner",0.597014925373134,1.29572268327308,-0.376081001811515,-2.08430079357758,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0733812698735765,0.0745020228612188,0.0609237765198323,0.523633655499558,0.522512902511916,0.536091148853302,0.464685959423374
"john millman",0.65625,-2.03723201562382,2.7860739527626,-0.77512434177264,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.222195202092819,0.19456513407477,0.237370371818542,0.434054797907181,0.46168486592523,0.418879628181458,-0.866646623672373
"jordan thompson",0.527027027027027,0.0607861824064535,0.418835348804143,-0.168422604398109,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0522361723278455,0.0651127694108505,0.0522599679392737,0.474790854699181,0.461914257616176,0.474767059087753,0.0403678308511159
"juncheng shang",0.388571428571429,-1.29473927894739,-0.164420621234652,0.768698172319005,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0125563174884936,-0.0292105732903489,-0.0307192332404,0.401127746059922,0.417782001861777,0.419290661811829,-0.741043557143953
"kamil majchrzak",0.508196721311475,0.00902818555799055,0.157764415907856,-1.14159739053624,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0195765819095609,0.0335671120598576,0.000931391950513505,0.488620139401915,0.474629609251618,0.507265329360962,-0.131421424662972
"karen khachanov",0.473515248796148,0.593322726120244,-0.861978900595205,-0.0519415046414337,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.00232576299706283,0.00526541940791325,0.0116879110542958,0.47584101179321,0.468249829388234,0.461827337741852,0.20674180848339
"kei nishikori",0.312252964426877,-1.74271914399545,-0.48446175070124,0.795226918523837,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0799125980622583,-0.0985971936655114,-0.0933620374900079,0.392165562489136,0.410850158092389,0.405615001916885,-1.04687316044385
"kevin anderson",0.5625,1.95954299313905,0.315370187735599,-1.70844231859205,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.000746467259466921,0.028433636667898,0.111889868974686,0.561753532740533,0.534066363332102,0.450610131025314,0.991565194965429
"laslo djere",0.424242424242424,-0.19304054645527,-0.270671511556403,0.434201244343953,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0304110590860054,-0.0429675980507937,-0.046758515365196,0.45465348332843,0.467210022293218,0.47100093960762,-0.133429175486208
"lloyd harris",0.529891304347826,1.02671508739166,-0.459092664098465,-1.42398559181641,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0214547050738441,0.0241162437296617,-0.0237633067628612,0.508436599273982,0.505775060618164,0.553654611110687,0.366127891094461
"lorenzo musetti",0.432876712328767,0.116264160730922,-0.751035779323515,1.17788586248386,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0267427734685444,-0.024484599540867,-0.0124617454940326,0.459619485797311,0.457361311869634,0.4453384578228,0.0716234023438455
"lorenzo sonego",0.487684729064039,0.606787417756249,0.203744522358245,0.902181342950979,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0453878663798519,-0.00951966595098747,0.00231489774041577,0.533072595443891,0.497204395015027,0.485369831323624,0.565979613057297
"luca nardi",0.5,-1.20043858613374,-1.86594024025269,-0.98309874469345,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,0.116861995154065,0.0611954418091829,0.159950196743011,0.383138004845935,0.438804558190817,0.340049803256989,-0.591140915949598
"luca van assche",0.464788732394366,0.369832692165705,-1.58927913252691,1.64858824526148,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,0.0362385552967033,0.030810496969881,0.0505343650428342,0.428550177097663,0.433978235424485,0.414254367351532,0.672705289277879
