"Feature","Gain","Cover","Frequency"
"avg_speed",0.378957546192928,0.290310932798395,0.296762589928058
"location_entropy",0.28061605939576,0.356028084252758,0.329136690647482
"sd_speed",0.268511648348412,0.308324974924774,0.330935251798561
"modal_locationWBW_DNCTL",0.0648592307523243,0.0411033099297894,0.0305755395683453
"modal_locationWC_DNCTL",0.004236288061841,0.00274824473420261,0.00719424460431655
"modal_locationWW_DCTL",0.00281922724873411,0.00148445336008024,0.00539568345323741
