"Variable","Overall"
"avg_speed",100
"modal_locationWW_DCTL",42.0653863719918
"modal_locationWC_DNCTL",37.0614768376004
"modal_locationWBW_DNCTL",35.4919344534925
"location_entropy",23.3872229288086
"modal_locationWBC_DNCTL",18.9749667596258
"sd_speed",0
