"ServerName","win_rate","expected_win_rate","overperformance","ace_pct","avg_speed","sd_speed","location_entropy","n_serves"
"nikoloz basilashvili",0.540229885057471,0.516643287597404,0.0235865974600669,0.0229885057471264,106.816091954023,12.4811753468156,2.72439731307462,87
"marton fucsovics",0.558558558558559,0.536914020700233,0.0216445378583255,0.0405405405405405,109,11.9069070748967,2.93719859080437,666
"quentin halys",0.584745762711864,0.563751638532818,0.0209941241790461,0.141242937853107,112.720338983051,10.9897342722584,2.82958257712466,354
"alejandro tabilo",0.57,0.549765786249435,0.0202342137505648,0.08,108.28,12.5161844973562,2.93967738323086,200
"karen khachanov",0.565,0.545200745797279,0.0197992542027214,0.0675,111.8575,9.60744248631339,2.95662149864433,400
"jiri lehecka",0.569444444444444,0.550425621594615,0.0190188228498296,0.0740740740740741,110.449074074074,11.0902093453965,2.98541631008737,216
"emil ruusuvuori",0.560386473429952,0.542492063218348,0.0178944102116034,0.0241545893719807,112.652173913043,12.6581177226429,3.01914193437142,207
"jack sock",0.570342205323194,0.552492526106355,0.0178496792168384,0.102661596958175,113.110266159696,12.6300565841251,2.78449218700245,263
"casper ruud",0.557333333333333,0.541378509562083,0.0159548237712501,0.0693333333333333,108.917333333333,10.3709844794544,2.91485268965992,375
"juncheng shang",0.564625850340136,0.548786646114746,0.0158392042253904,0.0816326530612245,109.959183673469,12.4426781853802,2.88950194036747,147
"hubert hurkacz",0.570117955439056,0.557313449039096,0.0128045063999603,0.0878112712975098,112.477064220183,14.2872825185053,2.89323165974831,763
"pedro martinez",0.526785714285714,0.51429158792507,0.012494126360644,0.0178571428571429,102.754464285714,10.281572949341,2.85028116814411,224
"lorenzo musetti",0.538461538461538,0.526100228541114,0.0123613099204246,0.032258064516129,108.699751861042,12.0437293995142,2.8086354617663,403
"yannick hanfmann",0.548672566371681,0.53655832273556,0.012114243636121,0.0575221238938053,110.699115044248,11.2497979879164,2.83914426802533,226
"nick kyrgios",0.557692307692308,0.545640937919452,0.0120513697728557,0.134615384615385,116.290598290598,11.337387565693,2.5047194251785,468
"frances tiafoe",0.563146997929607,0.55344596875604,0.00970102917356641,0.067287784679089,110.444099378882,14.6839054456309,2.95596591121228,966
"gijs brouwer",0.54639175257732,0.537666997370848,0.00872475520647187,0.0618556701030928,107.432989690722,12.2320508096684,2.8616254876467,97
"cristian garin",0.543624161073825,0.535396911767766,0.00822724930605956,0.0302013422818792,107.681208053691,11.8746555566287,2.98780516763845,596
"yosuke watanuki",0.563636363636364,0.557633309424713,0.0060030542116507,0.136363636363636,113.054545454545,12.8089965256193,2.6955969935652,110
"kei nishikori",0.528455284552846,0.523780538683039,0.00467474586980632,0.032520325203252,103.260162601626,11.7695337445248,2.87327105946228,123
"jordan thompson",0.544857768052516,0.540717097414391,0.00414067063812518,0.0722100656455142,107.229759299781,13.9331797665446,2.81012915222197,457
"arthur rinderknech",0.559633027522936,0.556192435357092,0.00344059216584336,0.110091743119266,113.211009174312,12.3820908562382,2.81215207253827,109
"alexander bublik",0.579964850615114,0.577007557286805,0.00295729332830952,0.140597539543058,116.882249560633,13.8595260574163,2.8813017681643,569
"aslan karatsev",0.528,0.526718344088445,0.00128165591155471,0.04,112.512,10.4854861286847,2.76236171653619,125
"james duckworth",0.554959785522788,0.555061235424937,-0.000101449902148887,0.0723860589812333,110.517426273458,13.161030854119,3.00187512934345,373
"fabio fognini",0.528169014084507,0.529482546544974,-0.00131353246046673,0.0387323943661972,104.584507042254,10.5741487274818,2.94635224102524,284
"tim van rijthoven",0.56989247311828,0.571646141894421,-0.00175366877614136,0.161290322580645,117.849462365591,11.6979519912875,2.74512183752371,186
"jenson brooksby",0.5,0.501812667768748,-0.00181266776874778,0.02,96.8,12.0863893732085,2.69089505697768,100
"roberto bautista agut",0.514124293785311,0.517264109818443,-0.00313981603313185,0.0141242937853107,103.257062146893,10.545410685635,2.89857383081247,354
"taro daniel",0.52212389380531,0.525895334764328,-0.00377144095901849,0.0707964601769911,106.017699115044,13.3342887089243,2.62316251288648,113
"aljaz bedene",0.535714285714286,0.539985357598706,-0.00427107188442055,0.0714285714285714,108.369047619048,13.3703319852312,2.80003958290785,84
"richard gasquet",0.507177033492823,0.511954468993794,-0.00477743550097132,0.0334928229665072,106.143540669856,10.0717841259783,2.68470736210221,209
"botic van de zandschulp",0.552486187845304,0.557528300668632,-0.00504211282332834,0.0966850828729282,112.71546961326,11.7440022259453,2.92706843891647,362
"ricardas berankis",0.512,0.519593961581915,-0.00759396158191539,0.016,105.632,10.9798466409174,2.87165674578224,125
"stan wawrinka",0.532530120481928,0.540624688379427,-0.00809456789749918,0.0506024096385542,109.515662650602,12.9042973212229,2.90671519139486,415
"tallon griekspoor",0.530864197530864,0.53933418496577,-0.00846998743490568,0.0617283950617284,111.814814814815,10.2799697362287,2.87269576353755,81
"federico delbonis",0.520833333333333,0.530272110767284,-0.00943877743395105,0.0416666666666667,108.072916666667,10.4843189088494,2.88686116508138,96
"mikael ymer",0.525547445255474,0.535727695923696,-0.0101802506682218,0.0218978102189781,108.06204379562,10.8742302587212,3.05786243235986,274
"alexei popyrin",0.53968253968254,0.551438459225425,-0.011755919542885,0.119047619047619,114.007936507937,8.72100547574284,2.79206662817958,126
"francisco cerundolo",0.512,0.525241700556458,-0.0132417005564578,0.016,106.488,10.3803598669671,2.96414225977067,125
"adrian mannarino",0.506134969325153,0.520734781946911,-0.0145998126217576,0.00920245398773006,101.153374233129,14.8282818433449,2.88217608745446,326
"max purcell",0.532258064516129,0.547196590374645,-0.014938525858516,0.0806451612903226,109.41935483871,13.3472516813686,2.85087836359667,62
"denis kudla",0.511904761904762,0.527499123339598,-0.0155943614348357,0.0595238095238095,107.642857142857,13.4250645437347,2.67280256523062,84
"liam broady",0.5,0.515895136544046,-0.0158951365440463,0.0210084033613445,99.9243697478992,14.2770416535597,2.78629395480185,238
"alex molcan",0.505882352941176,0.522680243040005,-0.016797890098829,0.0235294117647059,106.658823529412,11.6940694586701,2.84362672290375,85
"sam querrey",0.545454545454545,0.565210209840491,-0.0197556643859452,0.136363636363636,112.518181818182,14.3269373656258,2.77748835405179,110
"jack draper",0.534562211981567,0.55434906801201,-0.0197868560304436,0.105990783410138,109.239631336406,14.1358388716128,2.81803909906934,217
"dominic stricker",0.516129032258065,0.537748798166492,-0.0216197659084273,0.0752688172043011,104.709677419355,12.9912852438131,2.82089284805458,93
"jiri vesely",0.53125,0.553130549181648,-0.0218805491816478,0.109375,117.6875,11.5385826204473,2.71602325182226,64
"lorenzo sonego",0.518115942028985,0.54027698155909,-0.0221610395301044,0.0289855072463768,111.717391304348,12.7493253328436,2.97395138775973,276
"alexandre muller",0.505703422053232,0.529139130054518,-0.0234357080012859,0.026615969581749,103.714828897338,13.4129384054757,2.92822870547671,263
"maximilian marterer",0.5,0.527946558956705,-0.0279465589567049,0.0212765957446809,114.563829787234,10.5520303408776,2.83599712424464,94
"guido pella",0.504672897196262,0.532712351293937,-0.0280394540976753,0.0280373831775701,109.654205607477,10.7159753812904,2.95765182189131,107
"lucas pouille",0.508474576271186,0.537359881473364,-0.0288853052021774,0.0593220338983051,107.169491525424,10.9343847874224,2.9136136831044,118
"roberto carballes baena",0.5,0.530608298237603,-0.0306082982376028,0.032967032967033,109.747252747253,12.1392413377529,2.85506219749132,182
"stefan kozlov",0.480519480519481,0.512925812626118,-0.0324063321066373,0.038961038961039,101.090909090909,9.83439428764094,2.76778532078928,77
"pedro cachin",0.5,0.533396481911326,-0.0333964819113262,0.074468085106383,109.446808510638,13.1750962709152,2.66882277508402,94
"dominik koepfer",0.50561797752809,0.540184894800246,-0.0345669172721564,0.0561797752808989,107.842696629213,7.11096924157654,3.07923578600743,89
"john isner",0.552631578947368,0.587595903274962,-0.0349643243275936,0.210526315789474,117.464912280702,11.8797838269589,2.755737972165,342
"nicolas jarry",0.519553072625698,0.555388168155227,-0.0358350955295283,0.0837988826815642,117.765363128492,10.9354965905533,2.89413328953603,179
"salvatore caruso",0.481132075471698,0.517061653150767,-0.0359295776790688,0.00943396226415094,108.066037735849,11.7061391040074,2.79964119121121,106
"feliciano lopez",0.524390243902439,0.561261922886194,-0.0368716789837549,0.0975609756097561,113.475609756098,10.8914119636473,2.99456664759258,82
"jaume munar",0.504901960784314,0.542549228062991,-0.037647267278677,0.0490196078431373,109.450980392157,13.4396131270413,2.92944223922387,204
"arthur fils",0.487179487179487,0.525615075985611,-0.0384355888061234,0.0427350427350427,111.470085470085,13.1670779687071,2.66725996114023,117
"facundo diaz acosta",0.49,0.530507154688992,-0.0405071546889925,0.03,106.48,9.31326847551222,3.01125160266664,100
"tennys sandgren",0.5,0.541478093013619,-0.0414780930136192,0.0714285714285714,110.952380952381,12.3940373945484,2.80886095393575,84
"miomir kecmanovic",0.475,0.519849355074155,-0.0448493550741548,0.0125,109.69375,10.7568886075725,2.82948991829644,160
"elias ymer",0.483870967741935,0.528840978742951,-0.0449700110010154,0.043010752688172,106.193548387097,12.6123283928655,2.82489052563666,93
"fabian marozsan",0.5,0.545817245959528,-0.0458172459595279,0.0666666666666667,107.488888888889,11.3605313656036,2.99207883895071,90
"dusan lajovic",0.475903614457831,0.52227205685199,-0.0463684423941589,0.0301204819277108,105.048192771084,11.3585142161718,2.8430213490011,166
"benoit paire",0.493827160493827,0.542052105610629,-0.0482249451168015,0.0864197530864197,106.320987654321,13.3321295752909,2.79561887442168,81
"aleksandar kovacevic",0.493827160493827,0.543766898909548,-0.0499397384157211,0.0987654320987654,110.925925925926,11.9820467552269,2.72393740968865,81
"borna coric",0.476744186046512,0.528234194957453,-0.0514900089109413,0.0581395348837209,113.255813953488,9.67250323036648,2.70937487475908,86
"hugo dellien",0.471910112359551,0.525476380890355,-0.0535662685308041,0.0449438202247191,108.584269662921,10.937642454931,2.77257085604449,89
"john millman",0.481132075471698,0.535951232522813,-0.0548191570511147,0.0566037735849057,104.264150943396,14.061295670702,2.85897684695954,106
"steve johnson",0.466666666666667,0.522538228987269,-0.0558715623206021,0.0777777777777778,110.166666666667,11.3397481294978,2.52564199768723,90
"aleksandar vukic",0.461538461538462,0.520618930287746,-0.0590804687492842,0.0128205128205128,110.525641025641,9.45766281632973,2.86554316745644,78
"ilya ivashka",0.480225988700565,0.539854043774033,-0.0596280550734679,0.0621468926553672,108.564971751412,12.3466739229407,2.87153061704799,177
"yibing wu",0.495145631067961,0.555640898826035,-0.0604952677580741,0.0776699029126214,110.582524271845,14.4537967546387,2.94426913927437,103
"thanasi kokkinakis",0.488095238095238,0.561725486640732,-0.073630248545494,0.107142857142857,112.47619047619,14.0648037094361,2.87471211997539,84
"kevin anderson",0.459459459459459,0.547352729788062,-0.0878932703286024,0.121621621621622,115.445945945946,10.4699725790117,2.63660113707098,74
"lloyd harris",0.462686567164179,0.55656348830003,-0.0938769211358504,0.134328358208955,112.850746268657,10.7622428260454,2.75510794758952,67
"marcos giron",0.422535211267606,0.523847317459539,-0.101312106191933,0.0140845070422535,105.788732394366,14.1884414657623,2.84675432729018,71
"oscar otte",0.415584415584416,0.5488062003708,-0.133221784786384,0.038961038961039,111.415584415584,10.4973062325916,3.13361234960469,77
