"ServerName...1","serve_score_rf","serve_score_rf_weighted","ServerName...4","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves"
"dominik koepfer",0.518576383943103,0.328132080203565,"dominik koepfer",107.842696629213,7.11096924157654,0.0561797752808989,3.07923578600743,0.50561797752809,89
"dusan lajovic",0.499111181207381,0.292250544300741,"dusan lajovic",105.048192771084,11.3585142161718,0.0301204819277108,2.8430213490011,0.475903614457831,166
"elias ymer",0.507297314957589,0.359734752087406,"elias ymer",106.193548387097,12.6123283928655,0.043010752688172,2.82489052563666,0.483870967741935,93
"emil ruusuvuori",0.553211031200669,0.401720090678196,"emil ruusuvuori",112.652173913043,12.6581177226429,0.0241545893719807,3.01914193437142,0.560386473429952,207
"fabian marozsan",0.526598043616734,0.42900075105782,"fabian marozsan",107.488888888889,11.3605313656036,0.0666666666666667,2.99207883895071,0.5,90
"fabio fognini",0.523824961429803,0.307629335831442,"fabio fognini",104.584507042254,10.5741487274818,0.0387323943661972,2.94635224102524,0.528169014084507,284
"facundo diaz acosta",0.506585428259198,0.285983443781582,"facundo diaz acosta",106.48,9.31326847551222,0.03,3.01125160266664,0.49,100
"federico delbonis",0.529613140977647,0.337855455594084,"federico delbonis",108.072916666667,10.4843189088494,0.0416666666666667,2.88686116508138,0.520833333333333,96
"feliciano lopez",0.534328921179616,0.554418442533138,"feliciano lopez",113.475609756098,10.8914119636473,0.0975609756097561,2.99456664759258,0.524390243902439,82
"frances tiafoe",0.54971849718651,0.523901255177954,"frances tiafoe",110.444099378882,14.6839054456309,0.067287784679089,2.95596591121228,0.563146997929607,966
"francisco cerundolo",0.515896708512932,0.266573843141203,"francisco cerundolo",106.488,10.3803598669671,0.016,2.96414225977067,0.512,125
"gael monfils",0.559313406274185,0.522910893121509,"gael monfils",107.812925170068,12.4630116066854,0.105442176870748,2.77514782008997,0.578231292517007,294
"gijs brouwer",0.53426029387504,0.41632436983559,"gijs brouwer",107.432989690722,12.2320508096684,0.0618556701030928,2.8616254876467,0.54639175257732,97
"grigor dimitrov",0.600731472675095,0.546349199339965,"grigor dimitrov",112.28765060241,13.3995373017828,0.0798192771084337,2.95907358688144,0.635542168674699,664
"guido pella",0.511083363759101,0.333276721450331,"guido pella",109.654205607477,10.7159753812904,0.0280373831775701,2.95765182189131,0.504672897196262,107
"holger rune",0.580461608723567,0.486293262756001,"holger rune",112.294751009421,11.7360027041988,0.0740242261103634,2.88667810237161,0.585464333781965,743
"hubert hurkacz",0.557730457896224,0.57787245719378,"hubert hurkacz",112.477064220183,14.2872825185053,0.0878112712975098,2.89323165974831,0.570117955439056,763
"hugo dellien",0.503007548942605,0.344457885200156,"hugo dellien",108.584269662921,10.937642454931,0.0449438202247191,2.77257085604449,0.471910112359551,89
"ilya ivashka",0.520520122801846,0.431631114461261,"ilya ivashka",108.564971751412,12.3466739229407,0.0621468926553672,2.87153061704799,0.480225988700565,177
"jack draper",0.53580352843006,0.579325993783609,"jack draper",109.239631336406,14.1358388716128,0.105990783410138,2.81803909906934,0.534562211981567,217
"jack sock",0.564690434455041,0.571005813808268,"jack sock",113.110266159696,12.6300565841251,0.102661596958175,2.78449218700245,0.570342205323194,263
"james duckworth",0.556600492771238,0.511732603551113,"james duckworth",110.517426273458,13.161030854119,0.0723860589812333,3.00187512934345,0.554959785522788,373
"jannik sinner",0.584436925942333,0.474072866476551,"jannik sinner",111.389432485323,11.7918885252123,0.0671885192433138,2.97507593694037,0.596868884540117,1533
"jason kubler",0.561303922141199,0.415010775177622,"jason kubler",109.771704180064,11.4509882651102,0.0643086816720257,2.76835672374777,0.559485530546624,311
"jaume munar",0.5287679329231,0.438145575332312,"jaume munar",109.450980392157,13.4396131270413,0.0490196078431373,2.92944223922387,0.504901960784314,204
"jenson brooksby",0.512249338043247,0.18228523207681,"jenson brooksby",96.8,12.0863893732085,0.02,2.69089505697768,0.5,100
"jiri lehecka",0.562648131736848,0.469174128816108,"jiri lehecka",110.449074074074,11.0902093453965,0.0740740740740741,2.98541631008737,0.569444444444444,216
"jiri vesely",0.546682760267858,0.598647829857224,"jiri vesely",117.6875,11.5385826204473,0.109375,2.71602325182226,0.53125,64
"john isner",0.561714464632039,0.865357428321492,"john isner",117.464912280702,11.8797838269589,0.210526315789474,2.755737972165,0.552631578947368,342
"john millman",0.504267950582527,0.411325966687144,"john millman",104.264150943396,14.061295670702,0.0566037735849057,2.85897684695954,0.481132075471698,106
"jordan thompson",0.535702080737963,0.469352486633364,"jordan thompson",107.229759299781,13.9331797665446,0.0722100656455142,2.81012915222197,0.544857768052516,457
"juncheng shang",0.562765708912083,0.49874768544145,"juncheng shang",109.959183673469,12.4426781853802,0.0816326530612245,2.88950194036747,0.564625850340136,147
"karen khachanov",0.554520188507096,0.430433332328609,"karen khachanov",111.8575,9.60744248631339,0.0675,2.95662149864433,0.565,400
"kei nishikori",0.522277360400296,0.294332541640767,"kei nishikori",103.260162601626,11.7695337445248,0.032520325203252,2.87327105946228,0.528455284552846,123
"kevin anderson",0.497725325923016,0.574516603456173,"kevin anderson",115.445945945946,10.4699725790117,0.121621621621622,2.63660113707098,0.459459459459459,74
"laslo djere",0.578436971430111,0.45848030850464,"laslo djere",109.963235294118,12.3758474985429,0.0735294117647059,2.75936400439103,0.610294117647059,136
"liam broady",0.49826597850236,0.274359495687627,"liam broady",99.9243697478992,14.2770416535597,0.0210084033613445,2.78629395480185,0.5,238
"lloyd harris",0.501885420002714,0.604974456170629,"lloyd harris",112.850746268657,10.7622428260454,0.134328358208955,2.75510794758952,0.462686567164179,67
"lorenzo musetti",0.524185249835341,0.341969421441911,"lorenzo musetti",108.699751861042,12.0437293995142,0.032258064516129,2.8086354617663,0.538461538461538,403
"lorenzo sonego",0.533722304458433,0.400622277892465,"lorenzo sonego",111.717391304348,12.7493253328436,0.0289855072463768,2.97395138775973,0.518115942028985,276
"lucas pouille",0.524909865107642,0.387273142427352,"lucas pouille",107.169491525424,10.9343847874224,0.0593220338983051,2.9136136831044,0.508474576271186,118
"marco cecchinato",0.518920563666243,0.198246462045981,"marco cecchinato",111.111111111111,9.53038733883796,0,2.58392337012172,0.533333333333333,45
"marcos giron",0.474811202264384,0.319156658350956,"marcos giron",105.788732394366,14.1884414657623,0.0140845070422535,2.84675432729018,0.422535211267606,71
"marin cilic",0.579470626179167,0.580593188964513,"marin cilic",111.71921182266,13.2326843841061,0.0985221674876847,2.92962872442021,0.591133004926108,203
"marton fucsovics",0.549557782180333,0.381042823632829,"marton fucsovics",109,11.9069070748967,0.0405405405405405,2.93719859080437,0.558558558558559,666
"matteo berrettini",0.575993498776232,0.620728668059865,"matteo berrettini",116.359933499584,11.5202617134185,0.114713216957606,2.86863781364036,0.590191188694929,1203
"mattia bellucci",0.552559877144845,0.41634690034394,"mattia bellucci",108.421428571429,10.8369656861425,0.0714285714285714,2.83303404281815,0.571428571428571,140
"max purcell",0.539321853147587,0.504826826043745,"max purcell",109.41935483871,13.3472516813686,0.0806451612903226,2.85087836359667,0.532258064516129,62
"maxime cressy",0.576808596078373,0.63406006135488,"maxime cressy",117.816091954023,11.0725706354507,0.126436781609195,2.72227132413329,0.603448275862069,174
"maximilian marterer",0.507864796957619,0.342104347707242,"maximilian marterer",114.563829787234,10.5520303408776,0.0212765957446809,2.83599712424464,0.5,94
"mikael ymer",0.527663219375366,0.32013630425034,"mikael ymer",108.06204379562,10.8742302587212,0.0218978102189781,3.05786243235986,0.525547445255474,274
"miomir kecmanovic",0.491851922768183,0.277093423334758,"miomir kecmanovic",109.69375,10.7568886075725,0.0125,2.82948991829644,0.475,160
"nick kyrgios",0.539034839958104,0.615157036620276,"nick kyrgios",116.290598290598,11.337387565693,0.134615384615385,2.5047194251785,0.557692307692308,468
"nicolas jarry",0.535614254645926,0.547048355745655,"nicolas jarry",117.765363128492,10.9354965905533,0.0837988826815642,2.89413328953603,0.519553072625698,179
"nikoloz basilashvili",0.531556860985798,0.297998844675561,"nikoloz basilashvili",106.816091954023,12.4811753468156,0.0229885057471264,2.72439731307462,0.540229885057471,87
"novak djokovic",0.574706941992094,0.447883131041311,"novak djokovic",109.55831381733,13.1685506530748,0.0622950819672131,2.79396999735846,0.612646370023419,2135
"oscar otte",0.462131202179451,0.397862993991731,"oscar otte",111.415584415584,10.4973062325916,0.038961038961039,3.13361234960469,0.415584415584416,77
"pablo andujar",0.522423320087076,0.216396050028257,"pablo andujar",105.781609195402,8.43501187238977,0.0229885057471264,2.82284040689939,0.540229885057471,87
"pedro cachin",0.519720817477468,0.460091583796813,"pedro cachin",109.446808510638,13.1750962709152,0.074468085106383,2.66882277508402,0.5,94
"pedro martinez",0.520661866926486,0.217664608215865,"pedro martinez",102.754464285714,10.281572949341,0.0178571428571429,2.85028116814411,0.526785714285714,224
"philipp kohlschreiber",0.540492011679919,0.258020125726028,"philipp kohlschreiber",103.134328358209,11.8770588526417,0.0149253731343284,2.92376284602857,0.552238805970149,134
"quentin halys",0.565712008707053,0.636573975788461,"quentin halys",112.720338983051,10.9897342722584,0.141242937853107,2.82958257712466,0.584745762711864,354
"radu albot",0.538040286489188,0.218629961285718,"radu albot",105.166666666667,12.6840732529308,0,2.65477673910941,0.555555555555556,36
"rafael nadal",0.557313161767906,0.318964703921619,"rafael nadal",108.055238095238,10.093777662996,0.04,2.84272962097197,0.592380952380952,525
"ricardas berankis",0.51416126812711,0.258081609641493,"ricardas berankis",105.632,10.9798466409174,0.016,2.87165674578224,0.512,125
"richard gasquet",0.514983485961261,0.261565847359024,"richard gasquet",106.143540669856,10.0717841259783,0.0334928229665072,2.68470736210221,0.507177033492823,209
"roberto bautista agut",0.519397446250628,0.225397208446931,"roberto bautista agut",103.257062146893,10.545410685635,0.0141242937853107,2.89857383081247,0.514124293785311,354
"roberto carballes baena",0.51277148636451,0.362285936005702,"roberto carballes baena",109.747252747253,12.1392413377529,0.032967032967033,2.85506219749132,0.5,182
"roger federer",0.543651762809092,0.29964418060537,"roger federer",106.314207650273,11.0583590301163,0.040983606557377,2.66069126813934,0.57103825136612,366
"roman safiullin",0.567817037703828,0.466417573158519,"roman safiullin",113.853403141361,11.0577182589591,0.06282722513089,2.9435480173929,0.575916230366492,191
"salvatore caruso",0.499946142863506,0.269773590684452,"salvatore caruso",108.066037735849,11.7061391040074,0.00943396226415094,2.79964119121121,0.481132075471698,106
"sam querrey",0.545813692010528,0.685625009708343,"sam querrey",112.518181818182,14.3269373656258,0.136363636363636,2.77748835405179,0.545454545454545,110
"sebastian korda",0.55006206856966,0.307869669124199,"sebastian korda",107.588679245283,10.0589486087084,0.0452830188679245,2.70610722132561,0.562264150943396,265
"stan wawrinka",0.542587134389775,0.428217489981595,"stan wawrinka",109.515662650602,12.9042973212229,0.0506024096385542,2.90671519139486,0.532530120481928,415
"stefan kozlov",0.500156273293569,0.234160860975742,"stefan kozlov",101.090909090909,9.83439428764094,0.038961038961039,2.76778532078928,0.480519480519481,77
"stefanos tsitsipas",0.578127938806346,0.509989382165855,"stefanos tsitsipas",112.470068694799,11.8557902052191,0.084396467124632,2.83886672339536,0.587831207065751,1019
"steve johnson",0.506275308596384,0.416203660141906,"steve johnson",110.166666666667,11.3397481294978,0.0777777777777778,2.52564199768723,0.466666666666667,90
"tallon griekspoor",0.535231071242954,0.417809526100083,"tallon griekspoor",111.814814814815,10.2799697362287,0.0617283950617284,2.87269576353755,0.530864197530864,81
"taro daniel",0.517957275607252,0.415177421632518,"taro daniel",106.017699115044,13.3342887089243,0.0707964601769911,2.62316251288648,0.52212389380531,113
"taylor fritz",0.575231854248346,0.568506964374869,"taylor fritz",112.632635983264,13.3646113616565,0.0928870292887029,2.86387772653687,0.58744769874477,1195
"tennys sandgren",0.533918490713198,0.469928307270018,"tennys sandgren",110.952380952381,12.3940373945484,0.0714285714285714,2.80886095393575,0.5,84
"thanasi kokkinakis",0.531507655602883,0.619459191769455,"thanasi kokkinakis",112.47619047619,14.0648037094361,0.107142857142857,2.87471211997539,0.488095238095238,84
"thiago seyboth wild",0.535673954964619,0.315434080024347,"thiago seyboth wild",108.764150943396,8.88932145548263,0.0566037735849057,2.65322519574571,0.547169811320755,106
"tim van rijthoven",0.574586857090472,0.7390538321265,"tim van rijthoven",117.849462365591,11.6979519912875,0.161290322580645,2.74512183752371,0.56989247311828,186
"tommy paul",0.558189619905433,0.398248598895144,"tommy paul",105.161917098446,12.9828161577569,0.0518134715025907,2.95359487637788,0.577720207253886,772
"ugo humbert",0.560631077644994,0.449248939041836,"ugo humbert",107.883763837638,12.009829394022,0.0738007380073801,2.88373478626894,0.568265682656827,542
"yannick hanfmann",0.540914731563515,0.412376047063362,"yannick hanfmann",110.699115044248,11.2497979879164,0.0575221238938053,2.83914426802533,0.548672566371681,226
"yibing wu",0.528725789282329,0.544963585661764,"yibing wu",110.582524271845,14.4537967546387,0.0776699029126214,2.94426913927437,0.495145631067961,103
"yoshihito nishioka",0.55475947425659,0.235972842253868,"yoshihito nishioka",99.95,12.7071752234032,0.00714285714285714,2.99659406980813,0.578571428571429,140
"yosuke watanuki",0.554528728980904,0.646999716455718,"yosuke watanuki",113.054545454545,12.8089965256193,0.136363636363636,2.6955969935652,0.563636363636364,110
