"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"ashlyn krueger",0.346153846153846,2.77438938741864,1.59547464347278,-1.41067813386902,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.153206089050143,0.255373307954747,0.0844099817052997,0.323212092732133,0.300883124545952,0.374001145362854,-0.377345541125072
"barbora krejcikova",0.412121212121212,1.2288585372513,0.242988049371333,1.09236007812598,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.557415286628286,0.488824167532907,0.559232445939395,0.307194078003084,0.319781572219461,0.300732463598251,-0.335243574439529
"beatriz haddad maia",0.278409090909091,-0.428460669602296,0.886449829712178,0.189611994158375,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0396906019075134,0.088346866468952,0.19891765429619,0.294592396338086,0.266814638223121,0.272678375244141,-0.675068864559011
"belinda bencic",0.326530612244898,-0.0975023872655173,0.0759052595403137,0.299687637622482,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.223208758747491,0.278287009642316,0.277600020714061,0.28939028155357,0.276639975531569,0.297727227210999,-0.54114909204742
"bernarda pera",0.382113821138211,0.19880205624811,-0.361778238235528,0.606611449134529,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,0.0929131333887314,0.196993145415142,0.268806023401071,0.371401232596541,0.348613846939533,0.355889171361923,0.691469847106324
"bianca andreescu",0.263736263736264,0.4564675178,-0.565287701997691,-0.0398202969811838,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.129690406543564,-0.0486210288692356,0.0834378566484009,0.298174146967792,0.279757604310615,0.291868627071381,-0.470923729773662
"camila giorgi",0.375,1.54614391032847,0.0252555878187388,-0.784014100670502,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,-0.0467650912606572,0.111950074679011,0.288799620578161,0.392618217613887,0.358646612261405,0.342912465333939,0.848981526398365
"caroline dolehide",0.254237288135593,-0.0187480209274693,0.676980274354512,-0.0429098854616955,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.180406411223684,-0.16740096164067,0.0817710206139457,0.298961852066159,0.294207321641172,0.282858431339264,-0.739517167504345
"caroline garcia",0.325301204819277,0.703265110013495,0.429998112388611,0.553577392684214,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.106669093713101,0.167555488161232,0.274294235791139,0.311798507465647,0.297736521184748,0.297467201948166,-0.506726730823493
"caroline wozniacki",0.288888888888889,-1.81906851418801,-1.71440016403293,0.710229384199269,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.0990593328563292,0.0196555102411948,0.307153063759513,0.276929672348137,0.291144151040641,0.251419425010681,-0.859153498110583
"christina mchale",0.333333333333333,-1.41652699189472,0.715069684770123,-1.40317427777961,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.285461136797583,0.383271336941905,0.340155666976785,0.28356640991657,0.262275506519573,0.286186248064041,-0.852033255833887
"claire liu",0.3125,0.10655912895904,0.227983772934162,-0.710989500052838,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.113785147627229,0.113901676224762,0.201335789294635,0.297553959959707,0.295753125709823,0.306060194969177,-0.620717103520689
"clara burel",0.310734463276836,-1.67164444556905,3.30624902487983,-0.191626737448008,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.254840204775216,0.238415366221761,0.200769640946944,0.267178355408494,0.268882842268118,0.304460674524307,-0.976376808939365
"clara tauson",0.356589147286822,0.595575354652447,0.789983623954402,-0.250950464840274,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,-0.0729670251534162,0.0396542818344066,0.13802509352847,0.379521879112783,0.35481220948095,0.368714451789856,0.727315887068493
"coco gauff",0.261764705882353,0.489778607150106,-0.211599462808121,-0.375071253642344,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.179967578950192,-0.154667057406008,0.0584300779254445,0.306400261865501,0.29916729928912,0.297230303287506,-0.558711345064462
"cristina bucsa",0.315068493150685,-0.741148073852467,1.01263857789416,1.07068613265471,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.22443493442172,0.314784990561646,0.409714021680033,0.277679458372328,0.257819046600943,0.247524246573448,-0.698490314860812
"dalma galfi",0.4,0.106140847666632,0.699887554021688,1.43972892915327,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.559939107836559,0.592295593586413,0.479546051461147,0.294560961541719,0.286798204750173,0.311978340148926,-0.570186504488226
"danielle collins",0.354330708661417,1.51786326441661,1.73358093247735,0.858583430426973,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.258070142744268,0.120458969833793,0.282421885720787,0.310119475438171,0.336261737216961,0.324113368988037,-0.29993985599705
"danka kovinic",0.230769230769231,0.224804032774261,-0.271398460647413,0.250933724061175,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.248564036364384,-0.36035487455659,-0.216420415532495,0.289318143274754,0.309643091735247,0.346831470727921,-0.496791584430422
"daria kasatkina",0.316239316239316,-2.20465951481974,2.0851464085073,1.21658487024506,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.344894409957079,0.120423356148859,0.261886970623349,0.254417596555644,0.298177525310834,0.292043596506119,-0.81707719198526
"dayana yastremska",0.314606741573034,1.07459833349445,-0.115208310970069,1.69907237788901,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.00276994046353063,0.177436450487784,0.212105358664449,0.322177814149031,0.285049834781762,0.305008888244629,-0.427356078762736
"diana shnaider",0.338983050847458,-0.0108077658851554,-0.684337924681979,-0.666593768476149,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.253551906675632,0.229640527275311,0.331720334332398,0.295688247300683,0.298900633765247,0.2943095266819,-0.636243071816433
"diane parry",0.333333333333333,-0.161838033669159,-1.18835114086752,0.781020332065431,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.214061888004659,0.246042204993234,0.283040619939891,0.298048254042827,0.28994397092746,0.302934557199478,-0.623514949633201
"donna vekic",0.333333333333333,1.79014133089956,0.208018279034605,1.48254065138121,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.148765175492686,-0.0553013343394781,0.364955252527269,0.31129232633409,0.350701573006386,0.27891406416893,-0.24682186660577
"ekaterina alexandrova",0.323308270676692,0.820829472757149,0.771150584571044,0.217875037503319,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.142743233295377,0.145700870410318,0.270510099868431,0.302488688688399,0.300149967121979,0.296583920717239,-0.413420315916253
