"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"ajla tomljanovic",99.7393617021277,7.75018672309277,0.0372340425531915,2.96355432565023,"WC_DNCTL",188,"1"
"aleksandra krunic",96.3513513513514,7.54971183779654,0.0405405405405405,2.608755186076,"WC_DNCTL",74,"2"
"aliaksandra sasnovich",90.3846153846154,11.0694096608052,0.0170940170940171,2.83501967148348,"WW_DCTL",117,"3"
"alison van uytvanck",101.329787234043,7.76729883144968,0.0212765957446809,2.88894295675804,"WC_DNCTL",94,"1"
"alizé cornet",94.5837104072398,6.85886995644262,0.0226244343891403,3.0149921140914,"WW_DCTL",221,"1"
"amanda anisimova",96.7252747252747,7.5983418279779,0.021978021978022,2.95600247861443,"WC_DNCTL",91,"1"
"ana bogdan",97.0561797752809,9.17922500016626,0.0337078651685393,2.68933545288652,"WC_DNCTL",89,"2"
"anastasia pavlyuchenkova",99.2598039215686,6.31802113753735,0.0784313725490196,2.84215906787483,"WC_DNCTL",204,"2"
"anastasia potapova",97.3141361256545,6.63291308252412,0.031413612565445,2.95504364972387,"WW_DCTL",191,"1"
"andrea petkovic",95.3132530120482,6.37435355085532,0.0481927710843374,3.06276271116065,"WC_DNCTL",83,"1"
"anett kontaveit",100.034482758621,5.98684214428356,0.0603448275862069,2.77462413361099,"WC_DNCTL",116,"2"
"angelique kerber",90.1020408163265,7.21464899978533,0.0136054421768707,2.8588351301622,"WBW_DNCTL",147,"3"
"anhelina kalinina",96,5.93295878967653,0.00735294117647059,3.04076418588929,"WBW_DNCTL",136,"3"
"anna blinkova",96.2542372881356,11.6716473741063,0.101694915254237,3.01287631415589,"WC_DNCTL",59,"4"
"anna bondar",102.008474576271,6.7349017755791,0.101694915254237,2.88300060372631,"WC_DNCTL",118,"2"
"anna kalinskaya",98.3475935828877,6.31111258238082,0.0481283422459893,2.96213058423737,"WC_DNCTL",187,"1"
"arantxa rus",98.225988700565,8.75518043139233,0.0621468926553672,2.96603185489606,"WC_DNCTL",177,"1"
"aryna sabalenka",104.551357733176,7.52187636437255,0.0968122786304604,2.92692939515434,"WW_DCTL",847,"1"
"ashleigh barty",103.330357142857,7.26014467983943,0.169642857142857,2.63153406267174,"WC_DNCTL",112,"2"
"ashlyn krueger",104.794117647059,5.23948874252554,0.0392156862745098,3.0044147044303,"WBC_DNCTL",102,"4"
"barbora krejcikova",100.372727272727,5.56712314467074,0.1,2.7521220142547,"WC_DNCTL",220,"2"
"beatriz haddad maia",97.6837837837838,10.5686557465539,0.0378378378378378,3.07094695259124,"WBW_DNCTL",370,"3"
"belinda bencic",97.7328042328042,8.27383034077885,0.0661375661375661,2.85868132470701,"WC_DNCTL",378,"2"
"bernarda pera",96.6743119266055,7.86401597278552,0.055045871559633,2.9178807850867,"WC_DNCTL",218,"1"
"bianca andreescu",96.571072319202,8.07561521478437,0.0548628428927681,3.00499592431824,"WC_DNCTL",401,"1"
"camila giorgi",101.313333333333,8.48855262851503,0.0333333333333333,2.84981738875624,"WC_DNCTL",150,"1"
