"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",82.9914961263388,7.13051592885661,0.0170518702287003,2.74946973717941
"2",79.8235246157797,5.82152487979853,0.000486350798775278,2.57648828897846
"3",84.8275326920867,6.11607351142446,0.00356624899322114,2.72632552349372
"4",76.1075387285557,7.47884321880403,0,2.79162803700799
