"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",76.7173206474034,7.62385204984073,0.00210659153887608,2.7357083815125
"2",82.7853858353263,5.39268374138203,0.0021127430519526,2.76061631237853
"3",81.7829185777067,6.24125891397275,0.00128057698888677,2.52402093691294
"4",84.8055933750002,7.0340232997773,0.0165542264590549,2.77289471953276
