"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",-0.608328740976392,-0.211231056533918,-0.373649142778063,0.0568493318743073,-0.0317491312011546,0.201742521977341,0.631868043181542,-0.0388172477699143
"sd_speed",0.125921814964657,-0.76115098565254,0.59681830302878,0.021123266848235,-0.0782204752607824,0.0383528050602609,0.201361426810439,-0.00433470997064257
"ace_pct",-0.624359741188157,-0.305587298864101,0.00535996423014873,0.0142467019051888,0.280586686660848,-0.114573605333389,-0.651544326374397,-0.0139143675244768
"location_entropy",0.383382449659347,-0.495701180227055,-0.652896943558872,-0.297932276721053,0.0819487504229719,-0.285909861899036,-0.0610237883200026,-0.00873082046892538
"modal_location_WBC_DNCTL",0.0328706637951402,-0.143208565790885,-0.191453404957572,0.00596653371663359,-0.597124944457019,0.614933745887593,-0.337577581260734,0.305058167989899
"modal_location_WBW_DNCTL",0.199466156627506,-0.0522722114290238,-0.0687030033249087,0.28818343154912,0.675224711796277,0.381421866975627,0.0518146180894918,0.515378762379655
"modal_location_WC_DNCTL",-0.186178640744286,0.108146087619985,0.172929544724064,-0.662215878833108,-0.034733471069417,-0.197679457145058,0.12042349064201,0.656065576720668
"modal_location_WW_DCTL",-0.0417484831732774,-0.0446173376514922,-0.081313878100966,0.621079858885324,-0.30616341839785,-0.547954502476557,0.0285874922158093,0.457281969017163
