"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"adam walton",0.294117647058824,-0.754728896191222,-0.24547141123504,-0.516624874820969,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.673377609110757,-0.580684163495178,-0.538933372015102,0.386142644363382,0.393464188906418,0.378036022186279,-0.0986302508665371
"adrian mannarino",0.374576271186441,-1.17858409584835,0.768326094665456,0.829884811568678,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.246785144841388,-0.180294500852366,-0.0891257410856696,0.386568270407991,0.395487735995526,0.366613000631332,-0.306497308960063
"alejandro davidovich fokina",0.422330097087379,0.0690348333291055,-0.734627652647985,1.97499230804291,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,-0.154621632245912,-0.100900572538716,0.311055559541599,0.41703130276547,0.42768854076558,0.332622289657593,0.136424278224088
"alejandro tabilo",0.519125683060109,-0.891256108024369,0.912472438131755,1.74458407132046,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.482338281072285,0.540766939223929,0.785572186371167,0.394326860511358,0.398783477061173,0.33248895406723,-0.182369157610781
"aleksandar kovacevic",0.401639344262295,0.223727135758176,0.76667688205015,-0.545065185324863,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.299489549357542,-0.0464785729489273,0.0972065160880502,0.423519215068337,0.396336689194242,0.355614215135574,0.13312633371218
"aleksandar vukic",0.329268292682927,-0.60341685076724,0.0120711277131427,-1.64418476406703,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.548103157800343,-0.582500084614354,-0.379738958853513,0.397790554329114,0.428970567772829,0.380668222904205,-0.0790627775506817
"alex de minaur",0.353059177532598,-0.457445655097277,0.152391040578407,0.560649170049515,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,-0.545842428838544,-0.411818641576363,-0.452312858692356,0.421157303893189,0.419325494148038,0.41928368806839,-0.0835719044114754
"alex michelsen",0.329545454545455,0.256012373032345,-0.725598058567618,1.4889109793313,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.841488633155752,-0.539842825275721,-0.835017539728144,0.453109755499385,0.420891306543929,0.473944574594498,0.303520642648134
"alex molcan",0.404651162790698,-0.537951875060392,-0.691844055211417,0.153748041619189,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.130277032075261,-0.0111974317265283,0.114501343633109,0.394785078837627,0.392437042997207,0.355093240737915,-0.107025768296328
"alexander bublik",0.513064133016627,0.829131076018034,3.62593539857628,0.0401904908145737,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.00544358596385508,0.31223400557633,0.385839613550492,0.479778050375955,0.437490810755024,0.408080279827118,0.356470922962616
"alexander shevchenko",0.360169491525424,-0.458343858856627,-0.372900751949218,-1.1250784260934,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.337380258892744,-0.393274390314934,-0.0983869283507333,0.389158037091552,0.422803047577789,0.354097992181778,-0.0147600221990691
"alexander zverev",0.390794223826715,2.32914834536628,0.794753706413327,-0.368022267728917,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.677881869320527,-0.524831927752974,-0.722259603613211,0.483664265239943,0.479199488159058,0.512160420417786,0.85696592018182
"alexandre muller",0.321678321678322,-0.884582431213367,0.210821246487462,0.645830962648204,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.533750158957121,-0.530740769031771,-0.502789898333031,0.387507817687234,0.411241109453832,0.398213714361191,-0.211362049292994
"alexei popyrin",0.4551201011378,0.86003738959433,0.280457526356584,0.479256860590871,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.103167003542487,0.0909588119529936,0.0339315156385256,0.440167905630205,0.422893894143857,0.422020077705383,0.379518635279222
"andreas seppi",0.444897959183673,-0.925760807184244,-0.019634601812245,-0.646614649308484,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,0.0242673124520327,0.118759046707371,0.209549459430883,0.406037815875906,0.407225773539193,0.375924676656723,-0.314091655622439
"andrey rublev",0.418218085106383,-0.301315599485632,1.98553250674609,-0.328961776402065,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.237888229812766,0.0261783763701591,-0.0879208781738477,0.428540934394284,0.398682161927435,0.410008698701859,-0.039975292524553
"andy murray",0.312757201646091,-0.0564108006107852,0.87714178870692,-0.534489415621365,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.704892517892833,-0.546788326754623,-0.49875628410239,0.410694709942755,0.405463655564137,0.388468652963638,0.0377869038679355
"arthur cazaux",0.272727272727273,-0.445175272162529,1.58171769630038,-0.31834971174368,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,-1,-1,-0.743733758811293,0.426029885961305,0.454216469614048,0.398479968309402,-0.104399688058781
"arthur fils",0.391011235955056,0.618130723756986,-0.779031621731578,0.506397142609678,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.344950677262765,-0.23063959044204,-0.256234390813707,0.421420067460678,0.421785145649487,0.417183041572571,0.297702981175004
"arthur rinderknech",0.454545454545455,0.873646366413107,0.404900200644435,0.229528253384629,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.120786132832007,0.0563474254639151,-0.0132228732725067,0.442898783299915,0.429099509428807,0.431077599525452,0.377057345978539
"aslan karatsev",0.473314606741573,0.379803647081478,-0.984985432469564,1.40295223633148,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,0.131663874535705,0.295524395178561,0.160884652166484,0.414305797980736,0.401014644661603,0.414282023906708,0.343337123770569
"ben shelton",0.438692098092643,1.42816984130654,-0.0646875489081009,0.481482322227581,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.265734827331654,-0.0264267177873814,-0.0914946580194471,0.454239246618142,0.429461347593804,0.431212723255157,0.573545094939046
"benjamin bonzi",0.425986842105263,0.619595705978781,-0.590102749995624,0.631993853974266,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.185844758578165,0.0181511373491727,-0.00527918917671233,0.42654581747972,0.408023429831971,0.400896340608597,0.301777707293717
"benoit paire",0.533742331288344,-0.688105199562227,1.21126212691626,1.20492077059763,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.522946673322518,0.582186637971454,0.344606499034288,0.401324969615411,0.405286136429829,0.437181115150452,-0.128371683199978
"bernabe zapata miralles",0.487179487179487,-1.04050744961847,0.56560186922349,-0.074299611554919,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.373522417419111,0.47535433461708,0.515027333894436,0.38279560520422,0.379651404921315,0.355806618928909,-0.285091034825566
"borna coric",0.354838709677419,-0.0374871559297723,0.149649887706246,-2.34186154853652,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.495512422020022,-0.437292935801834,-0.319356781367594,0.413494425126877,0.426095360501011,0.393904447555542,-0.00719160596386204
"borna gojo",0.433734939759036,1.21087187099741,1.17502460659476,0.296495297107088,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.308211870555673,-0.127543887406802,-0.0498767290037224,0.457251204955976,0.444312725116655,0.417754322290421,0.494093668310259
