"Variable","Overall"
"avg_speed",100
"modal_locationWC_DNCTL",51.3083258663598
"modal_locationWBC_DNCTL",36.9118625636686
"location_entropy",29.069683252948
"sd_speed",20.9046583512216
"modal_locationWW_DCTL",18.9280029867929
"modal_locationWBW_DNCTL",18.0351246424137
"modal_locationWB_DNCTL",0
