"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_glm","overperf_rf","overperf_xgb","pred_lm","pred_glm","pred_rf","pred_xgb","rf_weighted_baseline"
"gael monfils",113.744680851064,10.6373734949404,2.3936506849192,0.638297872340426,0.49468085106383,188,0.0199457805255328,0.299979543212056,0.0159588520622408,-8.64571713386497e-05,0.474735070538297,0.700020456787944,0.478721999001589,0.494767308235168,-0.871379269178088
"gijs brouwer",113.10447761194,8.99854252232029,2.52817345769689,0.582089552238806,0.507462686567164,67,0.0713901090610841,0.565680815215733,0.0270566878645105,0.00171018269524648,0.43607257750608,0.434319184784267,0.480405998702654,0.505752503871918,-0.755023332067582
"grigor dimitrov",120.70145631068,8.38813307374214,2.73041005015987,0.703883495145631,0.553398058252427,412,0.0606601176592262,0.158223809417336,0.0350017362215047,0.00114797099122721,0.492737940593201,0.841776190582664,0.518396322030922,0.5522500872612,0.841120901646754
"guido pella",115.068493150685,7.50060880329666,2.76737510092493,0.534246575342466,0.328767123287671,73,-0.0902702552595651,-0.346485402655149,-0.0364509993259561,-0.000589994126803273,0.419037378547236,0.346485402655149,0.365218122613627,0.329357117414474,-0.036860786803271
"holger rune",118.035343035343,8.62390079570521,2.73609524014116,0.644490644490645,0.515592515592516,481,0.0479807106664164,0.29639703823021,0.0345088884528651,0.00114625704759375,0.467611804926099,0.70360296176979,0.48108362713965,0.514446258544922,0.403300586392897
"hubert hurkacz",121.138276553106,8.42513200090074,2.72026006328571,0.6312625250501,0.507014028056112,499,0.00846729193622436,0.135814828336876,0.00299970586016085,-0.000510819928201789,0.498546736119888,0.864185171663124,0.504014322195951,0.507524847984314,0.897736960797724
"hugo dellien",114.41935483871,6.9105488076451,2.74358448356625,0.467741935483871,0.354838709677419,62,-0.0511071311277401,-0.25992701744527,-0.025400505894421,0.000342945898732849,0.405945840805159,0.25992701744527,0.38023921557184,0.354495763778687,-0.180314350589835
"ilya ivashka",116.234234234234,7.70000585000363,2.78518163214925,0.531531531531532,0.342342342342342,111,-0.0903236995767418,-0.451097192480526,-0.0512272239735539,-0.00251412848094562,0.432666041919084,0.451097192480526,0.393569566315896,0.344856470823288,0.185417874213334
"jack draper",117.732876712329,7.93185728208192,2.63327765295531,0.616438356164384,0.452054794520548,146,-0.0104140700707412,0.338906787451207,0.0159813146286074,0.00125303456228071,0.462468864591289,0.661093212548793,0.436073479891941,0.450801759958267,0.192095986265114
"jack sock",118.67032967033,9.80365806691191,2.75740740548269,0.587912087912088,0.456043956043956,182,-0.0326964759518169,0.180508135135986,-0.01149426295588,-0.000602367160084494,0.488740431995773,0.819491864864014,0.467538218999836,0.456646323204041,0.537371259183986
