"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"jason kubler",0.44390243902439,0.0709427696426278,-0.0596290912609812,-0.61034248308715,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.0400681696323947,0.00263865085073387,-0.0389222372391922,0.451494238546635,0.443410901925848,0.452238112688065,-0.0227017517801169
"jaume munar",0.385826771653543,0.296757270491738,1.34506599440251,1.35541977055023,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.368758720927154,-0.340255124670614,-0.27308900361424,0.45569625426387,0.449210684950803,0.444312125444412,0.261532315150413
"jenson brooksby",0.293103448275862,-2.62916357109734,0.0911006924106551,0.0484521777416105,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.158530041670622,-0.244946705058034,-0.182695711916216,0.323140465331,0.338732976209872,0.332229971885681,-0.813366755869331
"jiri lehecka",0.525925925925926,0.125763344058641,0.456721115835859,0.761226240464655,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.467737946055697,0.485081314259899,0.521361191094963,0.437302643455586,0.435563284084941,0.414270043373108,0.0487874778404993
"jiri vesely",0.346938775510204,1.35147380723349,0.586030764454836,-0.504132692170513,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.927904687949774,-0.984934509991504,-1,0.522750808635122,0.530415816877959,0.561101019382477,0.401401126513133
"john isner",0.562770562770563,1.34683686808044,1.16739273171866,-1.09838903633836,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.158146050911812,0.0850164530661217,0.404676616775159,0.532806301243966,0.546933400890341,0.476104110479355,0.345084432581974
"john millman",0.378787878787879,-0.529674445417582,-1.23940149243763,-0.19610918389688,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.0784021886656009,-0.134188053050267,0.0322189177019282,0.393642904707835,0.403784898093025,0.371887803077698,-0.182735536796384
"jordan thompson",0.507042253521127,-0.0946802649743651,1.12693298138979,0.0854638453113282,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.321095871410793,0.176392284272083,0.133763630752886,0.446203550242796,0.474183282584449,0.478395134210587,0.00621932980813323
"juncheng shang",0.376344086021505,0.371607230786485,-0.194771061831198,-0.596314091687865,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.453267244386841,-0.406984349940456,-0.355671176670177,0.462225574518623,0.452158552519078,0.452515423297882,0.0730995626480613
"karen khachanov",0.452205882352941,0.285843498968234,-1.6816554740366,-0.286631667843641,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.0963932297291571,0.234388756498938,0.377477404955588,0.433942056425296,0.408543125960475,0.37136447429657,0.063372627665159
