"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"barbora krejcikova",0.515151515151515,1.2288585372513,0.242988049371333,1.09236007812598,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.06521844956599,0.165114080906182,0.103033926540194,0.513134179605203,0.493964417074589,0.481325030326843,0.203841994486391
"beatriz haddad maia",0.505681818181818,-0.428460669602296,0.886449829712178,0.189611994158375,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.306556788416503,0.317607133890875,0.364093843041073,0.452252242800033,0.45141273990543,0.422286540269852,-0.0492269815150217
"belinda bencic",0.505102040816326,-0.0975023872655173,0.0759052595403137,0.299687637622482,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.158774311582219,0.183258843606902,0.26795157643332,0.483154525759779,0.479978601583916,0.439961791038513,-0.207088171576455
"bernarda pera",0.479674796747967,0.19880205624811,-0.361778238235528,0.606611449134529,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,-0.280527309211923,-0.0961326925302405,-0.174339275265893,0.551311584939527,0.515162808893045,0.498514592647552,0.716756744177257
"bianca andreescu",0.521978021978022,0.4564675178,-0.565287701997691,-0.0398202969811838,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.165326834274615,0.181199405211952,0.0619568347360255,0.498634624817564,0.497301359165063,0.495951056480408,-0.221192147486309
"camila giorgi",0.527777777777778,1.54614391032847,0.0252555878187388,-0.784014100670502,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,0.118936037248567,0.151674831024239,0.0269182028264192,0.514316999326895,0.509506202669198,0.508403778076172,0.876711430985063
"caroline dolehide",0.457627118644068,-0.0187480209274693,0.676980274354512,-0.0429098854616955,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.0209886733079381,0.0126889659451161,-0.187194454599478,0.47397446273312,0.469507262230596,0.4789077937603,-0.362293789976731
"caroline garcia",0.469879518072289,0.703265110013495,0.429998112388611,0.553577392684214,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.0580902086207462,0.0338410483773433,-0.126391284872606,0.469380709730679,0.477170909853379,0.479615181684494,0.177978460955921
"caroline wozniacki",0.555555555555556,-1.81906851418801,-1.71440016403293,0.710229384199269,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.546893989780072,0.591539467586422,-0.0510821899509012,0.450927012381322,0.441859350194117,0.550991892814636,-0.637354395640776
"christina mchale",0.37037037037037,-1.41652699189472,0.715069684770123,-1.40317427777961,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.21723140213426,-0.269943858230231,0.18979575970607,0.428523248915496,0.44356513327943,0.320069968700409,-0.493002655932619
"claire liu",0.4375,0.10655912895904,0.227983772934162,-0.710989500052838,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0904427495044073,-0.0909135390102563,-0.450288906563551,0.46864312680626,0.471855764281803,0.508735775947571,-0.143213271531364
