"Feature","Gain","Cover","Frequency"
"sd_speed",0.360135254011149,0.287608186539049,0.285046728971963
"avg_speed",0.348479840699874,0.372813359128398,0.370716510903427
"location_entropy",0.234057856691683,0.322350066184706,0.285046728971963
"modal_locationWBC_DNCTL",0.0271647402437929,0.00867528764891559,0.0233644859813084
"modal_locationWBW_DNCTL",0.0217840881382105,0.00533550554933306,0.0202492211838006
"modal_locationWB_DNCTL",0.00837822021529019,0.0032175949495978,0.0155763239875389
