"Variable","Overall"
"avg_speed",100
"location_entropy",55.9577847642917
"sd_speed",50.9393437539515
"modal_locationWBC_DNCTL",48.1967451859286
"modal_locationWC_DNCTL",43.1048493321666
"modal_locationWBW_DNCTL",17.5451943455997
"modal_locationWB_DNCTL",0
