"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"ajla tomljanovic",84.9236111111111,5.99192914183027,0,2.72061811350136,"WBC_DNCTL",144,"1"
"alison van uytvanck",82.8833333333333,5.08267801648,0,2.72098450916414,"WBW_DNCTL",60,"1"
"alize cornet",81.4901960784314,5.16987675904821,0,2.7161192114044,"WB_DNCTL",102,"2"
"amanda anisimova",88.5647058823529,7.22173811492498,0,2.7238108264041,"WB_DNCTL",85,"1"
"anett kontaveit",86.25,4.91845265003011,0,2.77128991574559,"WBW_DNCTL",52,"1"
"angelique kerber",78.7916666666667,5.21955577372729,0.00595238095238095,2.71601472347893,"WBC_DNCTL",168,"2"
"aryna sabalenka",91.5412371134021,8.1546484099316,0.00515463917525773,2.83545656980101,"WBW_DNCTL",194,"1"
"ashleigh barty",88,3.98872284195203,0,2.82385095682574,"WC_DNCTL",112,"3"
"barbora krejcikova",87.2449799196787,6.77461349477794,0.00803212851405622,2.86457528242651,"WBC_DNCTL",249,"1"
"beatriz haddad maia",81.9404761904762,7.67463541063504,0,2.68908809552712,"WB_DNCTL",84,"4"
"belinda bencic",84.4672897196262,5.87177090224731,0,2.83492744761739,"WBW_DNCTL",107,"1"
"bianca andreescu",87.3965517241379,5.67355315453212,0,2.96554945797967,"WBW_DNCTL",116,"1"
"caroline garcia",86,6.61302826677331,0,2.63739702839645,"WBC_DNCTL",113,"1"
"coco gauff",87.5040650406504,6.42022161884458,0,2.74442548858983,"WBC_DNCTL",123,"1"
"danielle collins",89.9565217391304,6.43651713094094,0.0072463768115942,2.91092464273306,"WBW_DNCTL",138,"1"
"daria kasatkina",76.4230769230769,8.63926288156942,0.0128205128205128,2.72067263219673,"WBW_DNCTL",78,"4"
"diane parry",82.9583333333333,8.73141890280944,0,2.64827691340249,"WBC_DNCTL",72,"4"
"donna vekic",90.325,5.96905015462491,0,2.83209559881665,"WBW_DNCTL",160,"1"
"elena rybakina",89.7655172413793,6.69102204013126,0.00919540229885057,2.79420325522553,"WB_DNCTL",435,"1"
"elina svitolina",81.9753694581281,4.71088735166239,0,2.31675651805711,"WB_DNCTL",203,"2"
"elise mertens",86.5390625,6.22403563506943,0.0078125,2.81642211961322,"WB_DNCTL",128,"1"
"emma navarro",81.7910447761194,6.20248560496378,0,2.65823674126987,"WBC_DNCTL",67,"1"
"emma raducanu",87.7592592592593,5.25712241571925,0,2.66136029164498,"WB_DNCTL",162,"1"
"garbine muguruza",84.0422535211268,4.22724705999512,0.0140845070422535,2.63036137742001,"WBC_DNCTL",71,"2"
"harriet dart",75.5151515151515,7.95357219517688,0.00757575757575758,2.53207732932906,"WB_DNCTL",132,"4"
"heather watson",76.679012345679,7.1183340053938,0,2.45288560632181,"WB_DNCTL",81,"2"
"iga swiatek",81.3949579831933,5.6899029488953,0.00420168067226891,2.63665936864501,"WBC_DNCTL",238,"2"
"jasmine paolini",82.0878048780488,6.37258970667216,0.0048780487804878,2.61262336617395,"WBW_DNCTL",205,"2"
