"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",-0.602677491263382,0.215728442473886,0.447370650573829,-0.246936837858339,-0.512684574430106,0.110033994567931,-0.228150277113417,-0.0460138889886342
"sd_speed",-0.391528726417651,-0.492562234550482,-0.665695466033335,-0.0867552328631599,-0.353066165177327,-0.1505804563387,0.0779751811144694,-0.000676656411905535
"ace_pct",-0.623017177445751,0.302385790271614,-0.135879412759084,0.56015714885654,0.422995093425511,-0.0380548072892622,0.0869797871121439,0.0153193810758272
"location_entropy",-0.233398952228166,-0.742105310659167,0.471925071204644,-0.0502367567382646,0.410719456820684,-0.00130393091497055,-0.0294821427478084,0.00250264724952821
"modal_location_WBC_DNCTL",0.0294850262496118,-0.102683532841568,-0.200885622339514,0.130527050555446,0.0391793250401622,0.699390816654973,-0.539004855361866,0.387279760748244
"modal_location_WBW_DNCTL",0.12369663871027,-0.128327648000908,0.238978471190234,0.504717513854683,-0.377458573904881,-0.353254629275887,0.0263651323741319,0.623234907175461
"modal_location_WC_DNCTL",-0.148283855147844,0.20261936184056,-0.103239413151002,-0.585414259979705,0.326786735605116,-0.233733209661803,0.0365775351858349,0.648714390427668
"modal_location_WW_DCTL",-0.0519740004416326,-0.0248943163142373,0.0860722979920357,-0.0266275990425942,-0.118675708478637,0.543323675896455,0.800545671206283,0.195968350815321
