"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"ajla tomljanovic",95.7694174757282,10.4218905239371,0.0242718446601942,2.96802329796853,"WC_DNCTL",412,"3"
"aliaksandra sasnovich",91.7425742574257,7.10303240221602,0.0198019801980198,2.97198462700428,"WBW_DNCTL",101,"3"
"alison van uytvanck",96.3246753246753,11.8221477743459,0.0324675324675325,2.85624402104234,"WC_DNCTL",154,"1"
"alize cornet",90.9328063241107,9.64485587611712,0.00790513833992095,2.97445341446005,"WBW_DNCTL",253,"3"
"amanda anisimova",96.3703703703704,8.29183388376758,0.0222222222222222,2.97612583708796,"WBW_DNCTL",270,"3"
"anastasia pavlyuchenkova",93.375,8.72811949563421,0.0208333333333333,2.79921894198662,"WBW_DNCTL",144,"2"
"anastasia potapova",92.5714285714286,11.0351454947466,0,3.06913913453531,"WBW_DNCTL",77,"3"
"anastasija sevastova",92.8645833333333,9.77603922774741,0.03125,2.9328999504271,"WBW_DNCTL",96,"3"
"andrea petkovic",93.3898305084746,6.9456435097031,0.0508474576271186,2.97230908655201,"WBW_DNCTL",59,"3"
"anett kontaveit",92.9930555555556,7.80397650813669,0.0416666666666667,2.96968245702869,"WBW_DNCTL",144,"3"
"angelique kerber",88.2560483870968,9.43049875549814,0.0181451612903226,2.96531951015355,"WBW_DNCTL",496,"3"
"anhelina kalinina",91.26,8.53941544613073,0,2.88083901158043,"WBW_DNCTL",100,"2"
"anna blinkova",95.3548387096774,11.9878309529775,0.0645161290322581,2.90187261536279,"WB_DNCTL",62,"4"
"anna kalinskaya",95.125,7.68460544982891,0,2.84028929606462,"WBW_DNCTL",88,"2"
"arantxa rus",96.0363636363636,8.83168461838698,0.0545454545454545,2.87691730849336,"WBW_DNCTL",55,"3"
"aryna sabalenka",102.724561403509,10.5708552593676,0.0771929824561404,2.93314650630677,"WBW_DNCTL",570,"4"
"ashleigh barty",96.8477508650519,8.94646520786249,0.0830449826989619,2.83880584345642,"WC_DNCTL",289,"4"
"barbora krejcikova",95.7568681318681,8.44384034053698,0.0535714285714286,3.03111183902498,"WC_DNCTL",728,"3"
"beatriz haddad maia",94.9338235294118,12.6197304699742,0.0514705882352941,2.99900539220389,"WB_DNCTL",272,"1"
"belinda bencic",94.1686390532544,9.71208485381021,0.029585798816568,2.89946567362352,"WBW_DNCTL",338,"3"
"bernarda pera",93.0095238095238,8.87248906852312,0.0476190476190476,2.88719628745008,"WC_DNCTL",105,"3"
"bianca andreescu",96.0483870967742,8.82368917477189,0.0295698924731183,3.03246883582791,"WBW_DNCTL",372,"3"
"brenda fruhvirtova",89.2688172043011,8.15760486074489,0,2.80222354143303,"WBW_DNCTL",93,"2"
"camila giorgi",103.920454545455,9.03660702131504,0.0227272727272727,3.03069522492409,"WC_DNCTL",88,"3"
"caroline dolehide",98.7314814814815,12.3072856482529,0.0185185185185185,3.07638895820448,"WBW_DNCTL",108,"3"
"caroline garcia",97.2202898550725,10.9197998601397,0.0666666666666667,2.90937009334929,"WC_DNCTL",345,"4"
"clara burel",93.609375,11.6177439378887,0.109375,2.96526236825062,"WBW_DNCTL",64,"4"
"coco gauff",99.9521126760563,12.3526554151922,0.0647887323943662,2.9230667565822,"WBC_DNCTL",355,"4"
"cristina bucsa",93.9019607843137,8.83912869452818,0,2.83765566157872,"WC_DNCTL",51,"2"
"dalma galfi",99.0535714285714,9.25693242606847,0.0803571428571429,2.8288473951417,"WC_DNCTL",112,"4"
"danielle collins",97.0621761658031,7.85526670408215,0.0466321243523316,2.96153889170619,"WC_DNCTL",386,"3"
"daria kasatkina",86.7434210526316,12.1796219521805,0.0263157894736842,2.98432627429583,"WBW_DNCTL",304,"1"
"daria saville",92.25,10.4833200847823,0.0178571428571429,2.89197446112773,"WBW_DNCTL",56,"1"
"dayana yastremska",98.3247863247863,9.09511905841303,0.0256410256410256,2.96668403991309,"WBW_DNCTL",117,"3"
"diana shnaider",88.3846153846154,9.48304128052135,0.0128205128205128,2.93335102211931,"WBC_DNCTL",78,"1"
"diane parry",93.1596244131455,10.2493839598477,0.028169014084507,2.89890671009081,"WC_DNCTL",213,"1"
"donna vekic",100.628841607565,9.67636590801282,0.0591016548463357,2.92360456179168,"WC_DNCTL",423,"4"
"ekaterina alexandrova",101.670454545455,9.04614173284852,0.0568181818181818,2.77470392487229,"WC_DNCTL",88,"4"
"elena rybakina",101.187214611872,11.6770459142662,0.0849315068493151,3.01383635851167,"WC_DNCTL",1095,"4"
"elina svitolina",94.5802675585284,10.5005102498013,0.0334448160535117,3.02336598779271,"WC_DNCTL",598,"3"
"elise mertens",96.685628742515,10.7236640204697,0.0179640718562874,3.07060221142977,"WBW_DNCTL",334,"3"
"emma navarro",93.0555555555556,9.94387349854365,0.00925925925925926,2.93764591458208,"WBW_DNCTL",216,"3"
"emma raducanu",96.1349353049908,8.13077711683112,0.0258780036968577,2.98629046168431,"WC_DNCTL",541,"3"
"garbine muguruza",94.234375,9.15556453262139,0.03125,2.95475910143394,"WC_DNCTL",192,"3"
"greet minnen",94.4918032786885,8.57947377611416,0,2.98803607169268,"WBC_DNCTL",122,"3"
"harmony tan",92.7339449541284,11.7470581043959,0.0458715596330275,2.89961434666778,"WC_DNCTL",109,"1"
"harriet dart",85.742474916388,11.5539543433549,0.0167224080267559,2.95207495816994,"WC_DNCTL",299,"1"
