"cluster","avg_speed","sd_speed","ace_pct","location_entropy"
"1",91.5328218989807,11.5012862408812,0.027321330901102,2.93347366584215
"2",91.6735128993325,8.22525437118484,0.00842926228387939,2.74420011931496
"3",95.0552797566812,9.10614503840297,0.0257184269154111,2.99708063144658
"4",98.1979528000695,10.5261764691167,0.0704303628948381,2.89474096379106
