"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"avg_speed",-0.528429785633159,-0.425486726799863,0.405033920067073,0.0390362846504405,0.234426063377839,0.00457162480532486,0.558431206778564,-0.0855850886560667
"sd_speed",0.362595329846732,-0.617939260336704,-0.568640900516344,0.0446766873107547,0.0902428427313908,0.308364469037724,0.241026097973504,-0.00110491867144208
"ace_pct",-0.545408346827468,-0.411346046185795,-0.233891246341925,-0.3380906037266,-0.101680826406478,-0.0743366106011466,-0.58997553880784,0.019435419436502
"location_entropy",0.437731935860869,-0.495650915817575,0.602954652661238,0.0648775491152722,-0.338478237281192,-0.099347545190468,-0.265008234108604,-0.0170498222260645
"modal_location_WBC_DNCTL",0.0588746157994966,-0.0691950355218855,-0.230295753452082,-0.195123226111154,-0.330793907615933,-0.788063048716064,0.359882570885771,0.201626328520537
"modal_location_WBW_DNCTL",0.196683160009094,-0.0862500216781876,0.109579226151202,-0.0987398975941705,0.755661692045862,-0.25901004333731,-0.18941210631433,0.508066681405997
"modal_location_WC_DNCTL",-0.236965167563311,-0.0372120184027893,-0.0577996021485074,0.627184751972577,-0.274527248837297,0.11816957085592,-0.0368419314281771,0.674592234013146
"modal_location_WW_DCTL",0.0436359887300313,0.0928706751036309,0.161093409869439,-0.660895192547479,-0.237022636213567,0.432898335978735,0.212157413486779,0.488001975907299
