"match_id","slam","year","SetNo","GameNo","PointNumber","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","importance","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2023-wimbledon-2101","wimbledon",2023,1,1,1,"Iga Swiatek","Lin Zhu",0,1,1,2,"BW","NCTL",6,18.898,23.793,"0","15","0-15",0,0,0,0,0,0,0,0.261019313216715,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,0
"2023-wimbledon-2101","wimbledon",2023,1,1,2,"Iga Swiatek","Lin Zhu",81,2,1,1,"BW","NCTL",5,20.842,19.805,"15","15","15-15",0,1,0.826530612244898,0,0,0,0,0.0015964639514866,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,32
"2023-wimbledon-2101","wimbledon",2023,1,1,3,"Iga Swiatek","Lin Zhu",100,1,1,1,"W","NCTL",5,16.768,40.316,"30","15","30-15",0,1,1.02040816326531,0,0,0,0,0.113860024567937,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,97
"2023-wimbledon-2101","wimbledon",2023,1,1,4,"Iga Swiatek","Lin Zhu",97,1,1,2,"C","NCTL",14,47.28,50.239,"30","30","30-30",0,0,0.989795918367347,0,0,0,0,0.00503192684714582,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,138
"2023-wimbledon-2101","wimbledon",2023,1,1,5,"Iga Swiatek","Lin Zhu",80,2,1,2,"BC","NCTL",4,10.767,10.784,"30","40","30-40",0,0,0.816326530612245,0,0,0,0,0.0837171962227179,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,187
"2023-wimbledon-2101","wimbledon",2023,1,1,6,"Iga Swiatek","Lin Zhu",113,1,1,1,"B","NCTL",3,11.632,9.092,"40","40","40-40",0,1,1.1530612244898,0,1,0,0,0.0055929641218978,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,246
"2023-wimbledon-2101","wimbledon",2023,1,1,7,"Iga Swiatek","Lin Zhu",109,1,1,1,"B","NCTL",1,5.792,4.796,"AD","40","AD-40",0,1,1.11224489795918,0,0,0,0,0.490913453749807,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,274
"2023-wimbledon-2101","wimbledon",2023,1,1,8,"Iga Swiatek","Lin Zhu",71,2,1,1,"BW","NCTL",5,20.129,19.951,"0","0","0-0",1,1,0.724489795918367,0,0,1,0,0.0101397905989895,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,300
"2023-wimbledon-2101","wimbledon",2023,1,2,9,"Iga Swiatek","Lin Zhu",83,2,2,1,"C","NCTL",8,30.293,29.817,"15","0","0-15",0,0,0.828618968386023,0,0,1,0,0.261019313216715,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,399
"2023-wimbledon-2101","wimbledon",2023,1,2,10,"Iga Swiatek","Lin Zhu",102,1,2,1,"B","NCTL",6,22.671,22.361,"30","0","0-30",0,0,1.01830282861897,0,0,1,0,0.546498683163542,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,445
"2023-wimbledon-2101","wimbledon",2023,1,2,11,"Iga Swiatek","Lin Zhu",86,2,2,1,"BC","NCTL",6,17.125,17.415,"40","0","0-40",0,0,0.858569051580699,0,0,1,0,0.821438991687667,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,480
"2023-wimbledon-2101","wimbledon",2023,1,2,12,"Iga Swiatek","Lin Zhu",81,2,2,1,"W","NCTL",2,7.643,8.014,"0","0","0-0",1,0,0.80865224625624,1,0,2,0,0.0101397905989895,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,524
"2023-wimbledon-2101","wimbledon",2023,1,3,13,"Iga Swiatek","Lin Zhu",80,2,1,1,"BC","NCTL",11,38.663,42.164,"15","0","15-0",0,1,0.816326530612245,0,0,2,0,0.266804360137777,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,581
"2023-wimbledon-2101","wimbledon",2023,1,3,14,"Iga Swiatek","Lin Zhu",108,1,1,1,"BW","NCTL",5,21.398,22.854,"30","0","30-0",0,1,1.10204081632653,0,0,2,0,0.565546247507422,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,644
"2023-wimbledon-2101","wimbledon",2023,1,3,15,"Iga Swiatek","Lin Zhu",74,2,1,1,"BC","NCTL",1,5.853,5.68,"40","0","40-0",0,1,0.755102040816326,0,0,2,0,0.837142183250389,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,687
"2023-wimbledon-2101","wimbledon",2023,1,3,16,"Iga Swiatek","Lin Zhu",71,2,1,1,"W","CTL",5,19.141,23.509,"0","0","0-0",1,1,0.724489795918367,0,0,3,0,0.0101397905989895,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,731
"2023-wimbledon-2101","wimbledon",2023,1,4,17,"Iga Swiatek","Lin Zhu",76,2,2,2,"BC","NCTL",1,3.351,4.09,"0","15","15-0",0,1,0.75873544093178,0,0,3,0,0.266804360137777,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,870
"2023-wimbledon-2101","wimbledon",2023,1,4,18,"Iga Swiatek","Lin Zhu",99,1,2,2,"C","NCTL",1,4.834,3.037,"0","30","30-0",0,1,0.988352745424293,0,0,3,0,0.565546247507422,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,903
"2023-wimbledon-2101","wimbledon",2023,1,4,19,"Iga Swiatek","Lin Zhu",102,1,2,1,"BC","CTL",6,17.964,18.306,"15","30","30-15",0,0,1.01830282861897,0,0,3,0,0.113860024567937,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,924
"2023-wimbledon-2101","wimbledon",2023,1,4,20,"Iga Swiatek","Lin Zhu",100,1,2,1,"B","NCTL",4,17.441,15.794,"30","30","30-30",0,0,0.998336106489185,0,0,3,0,0.00503192684714582,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,954
"2023-wimbledon-2101","wimbledon",2023,1,4,21,"Iga Swiatek","Lin Zhu",83,2,2,2,"BC","NCTL",11,38.529,34.872,"30","40","40-30",0,1,0.828618968386023,0,0,3,0,0.0923260708473559,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,984
"2023-wimbledon-2101","wimbledon",2023,1,4,22,"Iga Swiatek","Lin Zhu",72,2,2,1,"BW","NCTL",2,9.442,8.938,"40","40","40-40",0,0,0.718801996672213,0,0,3,0,0.0055929641218978,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1035
"2023-wimbledon-2101","wimbledon",2023,1,4,23,"Iga Swiatek","Lin Zhu",90,1,2,2,"B","NCTL",5,19.254,20.808,"40","AD","AD-40",0,1,0.898502495840266,0,0,3,0,0.490913453749807,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1077
"2023-wimbledon-2101","wimbledon",2023,1,4,24,"Iga Swiatek","Lin Zhu",99,1,2,1,"C","NCTL",4,22.721,20.002,"40","40","40-40",0,0,0.988352745424293,0,0,3,0,0.0055929641218978,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1107
"2023-wimbledon-2101","wimbledon",2023,1,4,25,"Iga Swiatek","Lin Zhu",107,1,2,1,"C","NCTL",8,25.745,29.048,"AD","40","40-AD",0,0,1.06821963394343,0,0,3,0,0.452955774898066,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1137
"2023-wimbledon-2101","wimbledon",2023,1,4,26,"Iga Swiatek","Lin Zhu",94,1,2,1,"BW","NCTL",4,14.083,14.166,"0","0","0-0",1,0,0.938435940099834,1,0,4,0,0.0101397905989895,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1186
"2023-wimbledon-2101","wimbledon",2023,1,5,27,"Iga Swiatek","Lin Zhu",84,1,1,1,"W","CTL",3,7.522,12.05,"15","0","15-0",0,1,0.857142857142857,0,0,4,0,0.266804360137777,0,0,0,0,"swiatek i.","zhu l.",1585.50639341434,1500,1233
