"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"arthur fils",0.48936170212766,0.0561095710012223,-0.411403110155853,-0.473850373954183,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.39575030854645,0.0645456518732681,0.0302970370670776,0.45826715389769,0.490877139524433,0.472679436206818,-0.427478639714947
"arthur rinderknech",0.377777777777778,0.920356277382864,0.0850436038770308,0.739557686582251,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.314739381099057,-0.567978456138649,-0.861570571975713,0.472778776136549,0.492489597787607,0.543400168418884,-0.0129866928896106
"aslan karatsev",0.479166666666667,0.903008657051315,-0.60264281658009,0.0985753551322835,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.309845998051852,0.143394197802862,0.0111457439231337,0.46331815387396,0.466571384708279,0.466399073600769,-0.0842049507376409
"ben shelton",0.474747474747475,1.35634773680356,1.18135294818823,-0.0964763084615773,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.367096950789516,0.0695336556649415,0.0444824773262291,0.448738237199165,0.475370260024707,0.455165594816208,-0.020758768560203
"benoit paire",0.451612903225806,-0.620985752033297,1.44435024573122,-0.575807672275105,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.138939290234585,0.0566941765870261,0.124760908702185,0.46609639250431,0.454533439004319,0.415621489286423,-0.0789062176020489
"borna coric",0.548387096774194,1.3803663640594,0.795805017690435,0.805077177069911,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.678329218540759,0.493266275938392,0.337970661189732,0.46714130408639,0.473178780592123,0.468813955783844,0.460520528059913
"botic van de zandschulp",0.449275362318841,0.733303675547005,-0.826924597367437,0.871577418687501,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.045181002317888,-0.179235316614343,-0.468683145413719,0.480398787031142,0.494417791055816,0.534588515758514,0.0481927595886509
"brandon nakashima",0.476190476190476,0.39253359975402,-0.901803937483167,1.00673947650364,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.189040956408893,0.0203292190979818,-0.0561685550001561,0.481782074322173,0.485618877186293,0.477182447910309,-0.127870968783252
"cameron norrie",0.497630331753554,-1.14455909940802,-0.391657357432314,0.902863193285175,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.352891740734335,0.18715616727523,0.13083074022291,0.474142191629206,0.477203416854148,0.460398197174072,-0.0400074484463757
"carlos alcaraz",0.533213644524237,0.653209970136246,0.491354103511672,1.35792935547521,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.472656570358656,0.353766557579215,0.245562389793128,0.488470007136978,0.482970168881496,0.472529470920563,0.160882719429214
