"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"ajla tomljanovic",0.514563106796116,0.36118779595936,0.405506172210322,0.424215352051874,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.222636786522764,-0.121576663613712,-0.0271322518033856,0.537714375395192,0.545424816428121,0.555316269397736,0.103425925329096
"aliaksandra sasnovich",0.455445544554455,-0.632483301674963,-1.4188874040129,0.45612665724949,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.450669131345685,-0.327796138183129,-0.251749993826855,0.515970932014799,0.51941921541596,0.538911283016205,-0.513105895349024
"alison van uytvanck",0.512987012987013,0.498204224541846,1.17523486774765,-0.476245727693153,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.242681497134416,-0.0844682889436564,0.0150435653782159,0.539423576036406,0.537890356824855,0.545720160007477,0.147844533225004
"alize cornet",0.557312252964427,-0.832303097854035,-0.0216338163019011,0.476014485111788,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.163814545052455,0.217070529363367,0.236466315100771,0.517124796473413,0.533798532013315,0.547940373420715,-0.142638935842619
"amanda anisimova",0.562962962962963,0.509480016458916,-0.765397044737583,0.489487031425656,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.232239962192604,0.337086283150174,0.274018319826061,0.511560695365596,0.520178719697625,0.546450316905975,-0.335625096831287
"anastasia pavlyuchenkova",0.493055555555556,-0.2296629802734,-0.525568574072097,-0.935623044053476,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.0910391480389233,-0.0164625950372591,0.226654076047646,0.494638191922319,0.507039455898957,0.485549539327621,-0.522293349524423
"anastasia potapova",0.532467532467532,-0.427953715762419,0.742615620188645,1.23877488292418,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.121927725399947,0.161045559241217,0.310261166828485,0.539112754857533,0.517949550849196,0.509063065052032,0.191712377970371
"anastasija sevastova",0.5625,-0.3556143178155,0.0504783545846372,0.141271962891302,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.173899167043192,0.34768486928285,0.372270118733785,0.520659690878604,0.518013977725451,0.527304112911224,-0.182340911296676
"andrea petkovic",0.525423728813559,-0.226003377245543,-1.50540489705974,0.458740408230126,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.0279374747047755,0.139513628686607,0.146624730890586,0.516664106754806,0.514363056216155,0.533135831356049,-0.535371468415442
"anett kontaveit",0.534722222222222,-0.32391228047497,-1.03357478225188,0.437581050953022,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0705876364323756,0.224480328262229,0.264261870020307,0.50981449969413,0.51001873500694,0.520064830780029,-0.415154036537656
