"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"ajla tomljanovic",0.322815533980583,0.36118779595936,0.405506172210322,0.424215352051874,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.0397488966078667,-0.037197436045077,-0.0424426232726828,0.362564430588449,0.36001297002566,0.365258157253265,0.266658741511433
"aliaksandra sasnovich",0.346534653465347,-0.632483301674963,-1.4188874040129,0.45612665724949,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0136727259881954,-0.00344705006904428,-0.00306309862892229,0.332861927477151,0.349981703534391,0.349597752094269,-0.535417391124452
"alison van uytvanck",0.305194805194805,0.498204224541846,1.17523486774765,-0.476245727693153,-0.339840799020317,-0.370686556892804,-0.713229032060469,1.15551991087078,-0.0932504808240314,-0.0718552006018353,-0.0755227260414816,-0.127395828435947,0.37705000579664,0.380717531236287,0.432590633630753,0.439423513818803
"alize cornet",0.339920948616601,-0.832303097854035,-0.0216338163019011,0.476014485111788,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0133092999810025,0.0135941867769005,0.0350372003236778,0.326611648635598,0.3263267618397,0.304883748292923,-0.419542065595865
"amanda anisimova",0.366666666666667,0.509480016458916,-0.765397044737583,0.489487031425656,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0102382049439608,0.0109746223919646,-0.0106251319249471,0.356428461722706,0.355692044274702,0.377291798591614,0.0634059665433599
"anastasia pavlyuchenkova",0.3125,-0.2296629802734,-0.525568574072097,-0.935623044053476,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.0175396689519683,-0.0290039027566021,-0.0377034246921539,0.330039668951968,0.341503902756602,0.350203424692154,-0.227432952233233
"anastasia potapova",0.246753246753247,-0.427953715762419,0.742615620188645,1.23877488292418,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,-0.112465296606912,-0.0915836868516835,-0.0726098406624484,0.359218543360159,0.33833693360493,0.319363087415695,-0.129724538248889
"anastasija sevastova",0.364583333333333,-0.3556143178155,0.0504783545846372,0.141271962891302,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0199919389444068,0.0308167757380546,0.039571871360143,0.344591394388926,0.333766557595279,0.32501146197319,-0.198869225287657
"andrea petkovic",0.406779661016949,-0.226003377245543,-1.50540489705974,0.458740408230126,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.077337881925118,0.0554385505034991,0.0539903782181821,0.329441779091831,0.35134111051345,0.352789282798767,-0.368851897461999
"anett kontaveit",0.395833333333333,-0.32391228047497,-1.03357478225188,0.437581050953022,-0.339840799020317,-0.370686556892804,1.38988221632296,-0.857885994434366,-0.0932504808240314,0.0570363318482523,0.0552771254533517,0.0452455480893453,0.338797001485081,0.340556207879982,0.350587785243988,-0.343138902254967
