"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2023-wimbledon-2101",2023,1,1,2,"Iga Swiatek","Lin Zhu",2,1,1,"BW","NCTL",5,20.842,19.805,"15","15","15-15",0,1,0.795677799607073,30.02,0,0,0,0,0,0,0,0,81,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,32
"2023-wimbledon-2101",2023,1,1,3,"Iga Swiatek","Lin Zhu",1,1,1,"W","NCTL",5,16.768,40.316,"30","15","30-15",0,1,0.982318271119843,20.17,0,0,0,0,0,0,0,0,100,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,97
"2023-wimbledon-2101",2023,1,1,4,"Iga Swiatek","Lin Zhu",1,1,2,"C","NCTL",14,47.28,50.239,"30","30","30-30",0,0,0.952848722986248,43.39,0,0,0,0,0,0,0,0,97,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,138
"2023-wimbledon-2101",2023,1,1,5,"Iga Swiatek","Lin Zhu",2,1,2,"BC","NCTL",4,10.767,10.784,"30","40","30-40",0,0,0.785854616895874,76.33,0,0,0,0,0,0,0,0,80,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,187
"2023-wimbledon-2101",2023,1,1,6,"Iga Swiatek","Lin Zhu",1,1,1,"B","NCTL",3,11.632,9.092,"40","40","40-40",0,1,1.11001964636542,43.65,0,1,0,0,0,0,0,0,113,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,246
"2023-wimbledon-2101",2023,1,1,7,"Iga Swiatek","Lin Zhu",1,1,1,"B","NCTL",1,5.792,4.796,"AD","40","AD-40",0,1,1.07072691552063,23.67,0,0,0,0,0,0,0,0,109,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.620628692008642,274
"2023-wimbledon-2101",2023,1,1,8,"Iga Swiatek","Lin Zhu",2,2,1,"BW","NCTL",5,20.129,19.951,"0","0","0-0",1,0,0.712210307851954,23.09,0,0,1,0,0,0,0,0,71,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.379371307991358,300
"2023-wimbledon-2101",2023,1,2,9,"Iga Swiatek","Lin Zhu",2,2,1,"C","NCTL",8,30.293,29.817,"15","0","0-15",0,0,0.832583881010031,34.74,0,0,1,0,0,0,0,0,83,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.379371307991358,399
"2023-wimbledon-2101",2023,1,2,10,"Iga Swiatek","Lin Zhu",1,2,1,"B","NCTL",6,22.671,22.361,"30","0","0-30",0,0,1.02317537184365,41.98,0,0,1,0,0,0,0,0,102,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.379371307991358,445
"2023-wimbledon-2101",2023,1,2,11,"Iga Swiatek","Lin Zhu",2,2,1,"BC","NCTL",6,17.125,17.415,"40","0","0-40",0,0,0.86267727429955,30.75,0,0,1,0,0,0,0,0,86,"swiatek i.","zhu l.",1585.50639341434,1500,9.12696755368965,8.63475,0.379371307991358,480
