"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2019-wimbledon-2101",2019,1,10,62,"Ashleigh Barty","Saisai Zheng",1,1,1,"C","NCTL",2,6.684,4.632,"0","0","0-0",1,1,0.94576038448335,23.09,1,0,6,4,0,0,0,0,95,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,2480
"2019-wimbledon-2101",2019,2,1,63,"Ashleigh Barty","Saisai Zheng",1,1,1,"W","CTL",5,16.737,22.584,"15","0","15-0",0,1,0.975626501888088,15.93,0,0,0,0,0,0,0,0,98,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,2623
"2019-wimbledon-2101",2019,2,1,64,"Ashleigh Barty","Saisai Zheng",0,1,2,"W","CTL",0,1.257,2.19,"15","15","15-15",0,0,0,30.02,0,0,0,0,0,0,1,0,0,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,2650
"2019-wimbledon-2101",2019,2,1,65,"Ashleigh Barty","Saisai Zheng",1,1,1,"W","CTL",1,2.915,4.153,"30","15","30-15",0,1,0.94576038448335,20.17,0,0,0,0,0,0,0,0,95,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,2677
"2019-wimbledon-2101",2019,2,1,66,"Ashleigh Barty","Saisai Zheng",1,1,1,"C","NCTL",7,26.838,27.728,"40","15","40-15",0,1,1.00549261929283,8.11,0,0,0,0,0,0,0,0,101,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,2696
"2019-wimbledon-2101",2019,2,1,67,"Ashleigh Barty","Saisai Zheng",1,2,1,"C","CTL",1,5.816,6.334,"0","0","0-0",1,0,1.19355638166047,23.09,0,0,1,0,0,0,0,0,112,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2727
"2019-wimbledon-2101",2019,2,2,68,"Ashleigh Barty","Saisai Zheng",1,2,2,"C","NCTL",1,4.525,2.739,"0","15","15-0",0,1,0.969764560099133,15.93,0,0,1,0,0,0,0,0,91,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2784
"2019-wimbledon-2101",2019,2,2,69,"Ashleigh Barty","Saisai Zheng",2,2,1,"BW","NCTL",10,34.738,45.573,"15","15","15-15",0,0,0.799256505576208,30.02,0,0,1,0,0,0,0,0,75,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2809
"2019-wimbledon-2101",2019,2,2,70,"Ashleigh Barty","Saisai Zheng",1,2,1,"BC","NCTL",8,25.7,24.216,"30","15","15-30",0,0,0.991078066914498,46.55,0,0,1,0,0,0,0,0,93,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2867
"2019-wimbledon-2101",2019,2,2,71,"Ashleigh Barty","Saisai Zheng",0,2,1,"W","CTL",0,2.31,1.716,"40","15","15-40",0,0,0,48.5,0,0,1,0,0,0,0,1,0,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2906
"2019-wimbledon-2101",2019,2,2,72,"Ashleigh Barty","Saisai Zheng",1,2,2,"BC","NCTL",1,4.454,5.403,"40","30","30-40",0,1,0.969764560099133,76.33,1,0,1,0,0,0,0,0,91,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2951
"2019-wimbledon-2101",2019,2,2,73,"Ashleigh Barty","Saisai Zheng",1,2,2,"C","CTL",7,21.701,16.105,"40","40","40-40",0,1,1.04436183395291,43.65,1,0,1,0,0,0,0,0,98,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,2976
"2019-wimbledon-2101",2019,2,2,74,"Ashleigh Barty","Saisai Zheng",1,2,2,"BW","NCTL",1,1.835,1.859,"40","AD","AD-40",0,1,0.980421313506815,23.67,0,0,1,0,0,0,0,0,92,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,3007
"2019-wimbledon-2101",2019,2,2,75,"Ashleigh Barty","Saisai Zheng",2,2,1,"W","CTL",2,9.745,6.844,"40","40","40-40",0,0,0.745972738537794,43.65,0,0,1,0,0,0,0,0,70,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,3029
"2019-wimbledon-2101",2019,2,2,76,"Ashleigh Barty","Saisai Zheng",2,2,2,"C","NCTL",3,10.592,8.431,"40","AD","AD-40",0,1,0.788599752168525,23.67,0,0,1,0,0,0,0,0,74,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,3074
"2019-wimbledon-2101",2019,2,2,77,"Ashleigh Barty","Saisai Zheng",2,2,1,"BC","NCTL",10,31.651,35.884,"40","40","40-40",0,0,0.895167286245353,43.65,0,0,1,0,0,0,0,0,84,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,3131
"2019-wimbledon-2101",2019,2,2,78,"Ashleigh Barty","Saisai Zheng",0,2,1,"","",0,0.759,0.663,"AD","40","40-AD",0,0,0,76.33,0,0,1,0,0,0,0,1,0,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.408012382191761,3187
"2019-wimbledon-2101",2019,2,2,79,"Ashleigh Barty","Saisai Zheng",1,1,1,"BW","NCTL",2,8.821,7.164,"0","0","0-0",1,1,0.726742190181943,23.09,1,0,2,0,0,0,0,0,73,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,3230
"2019-wimbledon-2101",2019,2,3,80,"Ashleigh Barty","Saisai Zheng",2,1,1,"C","NCTL",3,8.802,9.918,"15","0","15-0",0,1,0.87607277720563,15.93,0,0,2,0,0,0,0,0,88,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,3272
"2019-wimbledon-2101",2019,2,3,81,"Ashleigh Barty","Saisai Zheng",1,1,1,"W","NCTL",3,12.945,12.193,"30","0","30-0",0,1,1.0652248541023,8.6,0,0,2,0,0,0,0,0,107,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,3306
"2019-wimbledon-2101",2019,2,3,82,"Ashleigh Barty","Saisai Zheng",1,1,1,"BW","NCTL",1,2.855,3.329,"40","0","40-0",0,1,0.965671129419842,2.53,0,0,2,0,0,0,0,0,97,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,3330
"2019-wimbledon-2101",2019,2,3,83,"Ashleigh Barty","Saisai Zheng",1,1,2,"C","NCTL",2,5.248,4.726,"40","15","40-15",0,0,1.0652248541023,8.11,0,0,2,0,0,0,0,0,107,"barty a.","zheng s.",1564.65529338104,1500,9.00693819634793,8.63475,0.591987617808239,3348
