"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2024-usopen-2101",2024,1,1,1,"Iga Swiatek","Kamilla Rakhimova",1,2,1,"BW","NCTL",12,40.757,50.894,"15","0","0-15",0,0,0.989468967062514,36.5,0,0,0,0,0,0,0,0,96,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,0
"2024-usopen-2101",2024,1,1,2,"Iga Swiatek","Kamilla Rakhimova",0,2,1,"W","CTL",0,5.426,5.188,"30","0","0-30",0,0,0,39.94,0,0,0,0,0,0,0,1,0,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,40
"2024-usopen-2101",2024,1,1,3,"Iga Swiatek","Kamilla Rakhimova",1,2,1,"W","CTL",2,12.927,8.479,"40","0","0-40",0,0,0.917320188214206,27.39,0,0,0,0,0,0,0,0,89,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,67
"2024-usopen-2101",2024,1,1,4,"Iga Swiatek","Kamilla Rakhimova",1,2,2,"BW","CTL",1,5.759,5.727,"40","15","15-40",0,1,0.95854806184181,44.82,1,0,0,0,0,0,0,0,93,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,91
"2024-usopen-2101",2024,1,1,5,"Iga Swiatek","Kamilla Rakhimova",1,1,1,"BW","NCTL",12,39.267,86.567,"0","0","0-0",1,1,0.9396875,26.12,1,0,1,0,0,0,0,0,97,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.581252934754741,120
"2024-usopen-2101",2024,1,2,6,"Iga Swiatek","Kamilla Rakhimova",2,1,1,"C","NCTL",7,30.463,29.536,"15","0","15-0",0,1,0.775,18.7,0,0,1,0,0,0,0,0,80,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.581252934754741,219
"2024-usopen-2101",2024,1,2,7,"Iga Swiatek","Kamilla Rakhimova",2,1,1,"W","CTL",1,7.376,6.362,"30","0","30-0",0,1,0.89125,10.63,0,0,1,0,0,0,0,0,92,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.581252934754741,268
"2024-usopen-2101",2024,1,2,8,"Iga Swiatek","Kamilla Rakhimova",2,1,1,"C","CTL",3,8.543,7.624,"40","0","40-0",0,1,0.8234375,3.28,0,0,1,0,0,0,0,0,85,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.581252934754741,310
"2024-usopen-2101",2024,1,2,9,"Iga Swiatek","Kamilla Rakhimova",1,2,1,"C","NCTL",1,7.885,6.322,"0","0","0-0",1,0,1.08223168272462,26.12,0,0,2,0,0,0,0,0,105,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,353
"2024-usopen-2101",2024,1,3,10,"Iga Swiatek","Kamilla Rakhimova",1,2,1,"W","CTL",6,25.092,28.307,"15","0","0-15",0,0,0.876092314586601,36.5,0,0,2,0,0,0,0,0,85,"swiatek i.","rakhimova k.",1556.9649841369,1500,8.96266893118405,8.63475,0.418747065245259,403
