"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",106.889402359279,11.4245599261088,0.516739526565114,0.0375795204155997,2.85132555418259
"2",109.698642235798,12.4387552880356,0.554163690797893,0.0701490850702151,2.86867771662688
"3",108.740803625537,10.8801601903896,0.534131380548502,0.0320655074240413,2.95664579126632
"4",115.421060622429,11.3997338918318,0.548126395064613,0.125373789871736,2.75787439488861
