"cluster","avg_speed","sd_speed","win_rate","ace_pct","location_entropy"
"1",114.979064863566,11.5033591763638,0.558757904785371,0.121005416216007,2.76045904783771
"2",107.258017548141,11.7752183212294,0.501188122504745,0.0424501543407124,2.77733678378286
"3",109.961251509271,12.5764419970353,0.564385957225136,0.0721419351609464,2.88928068226307
"4",107.192000765008,11.0690048425547,0.534038152959659,0.0373809269409675,2.96242055954013
