"ServerName","win_rate","expected_win_rate","overperformance","ace_pct","avg_speed","sd_speed","location_entropy","n_serves"
"roger federer",0.492753623188406,0.469883549152153,0.0228700740362525,0,95.268115942029,5.79773408427868,2.60597518447984,138
"hugo dellien",0.481481481481481,0.458687118301211,0.02279436318027,0,95.1851851851852,5.02330749940895,2.36431944868257,27
"frances tiafoe",0.49867374005305,0.48016983469808,0.0185039053549702,0.0026525198938992,95.4084880636605,10.0248484943977,2.8321270642987,377
"casper ruud",0.491666666666667,0.474724804397658,0.0169418622690082,0.0166666666666667,97.9,7.38542739556256,2.73301690353645,120
"cameron norrie",0.497630331753554,0.481158486187644,0.0164718455659106,0.0023696682464455,91.6042654028436,6.36627700864262,2.7635724935212,422
"marton fucsovics",0.495901639344262,0.480037439222045,0.0158642001222171,0.00409836065573771,96.4344262295082,7.25943428162179,2.84144575938596,244
"aslan karatsev",0.479166666666667,0.463486683375909,0.0156799832907578,0,101.604166666667,5.98842707772652,2.60593013862704,48
"ben shelton",0.474747474747475,0.459098158874634,0.0156493158728406,0,103.818181818182,9.18335188057842,2.56769954241963,99
"daniel evans",0.490196078431373,0.475268452369135,0.0149276260622378,0,97.8725490196078,5.69620315792059,2.77588894998914,204
"pedro martinez",0.486486486486487,0.475036567996385,0.0114499184901015,0,90.8648648648649,5.86917726451589,2.62153928896789,74
"facundo diaz acosta",0.466666666666667,0.45563268429967,0.0110339823669962,0,95.4333333333333,4.65116472868177,2.30379566819792,30
"gijs brouwer",0.466666666666667,0.455960226268862,0.0107064403978049,0,94.7666666666667,8.41051613215238,2.30558726169826,30
"roberto bautista agut",0.484126984126984,0.473782279754412,0.0103447043725723,0,93.3095238095238,5.86714824863226,2.64714267810783,126
"jiri lehecka",0.469135802469136,0.459256474608359,0.00987932786077661,0,100.222222222222,6.6951474965082,2.48816413773493,81
"elias ymer",0.477272727272727,0.467652402148589,0.00962032512413791,0,94.4545454545455,6.19997954030587,2.54212209739257,44
"lorenzo musetti",0.480314960629921,0.471638714223387,0.00867624640653464,0,94.4015748031496,7.95050147417059,2.62995930001728,127
"alexander bublik",0.477064220183486,0.469780622499295,0.00728359768419107,0.0412844036697248,104.288990825688,12.5059973774764,2.7237459772479,218
"holger rune",0.477099236641221,0.469999434688587,0.00709980195263488,0.00763358778625954,101.75572519084,9.08629687229036,2.73862145252245,262
"thiago seyboth wild",0.484848484848485,0.477842355644063,0.00700612920442173,0,100.363636363636,7.40277896223009,2.88799231757875,33
"stan wawrinka",0.48314606741573,0.476751662758493,0.00639440465723717,0,96.7134831460674,5.94531940499398,2.78323749976091,178
"andrey rublev",0.480337078651685,0.475011307039265,0.0053257716124202,0.00280898876404494,93.2640449438202,6.34216379641125,2.66737970685055,356
"quentin halys",0.483660130718954,0.479255140213846,0.00440499050510784,0.0326797385620915,104.235294117647,7.0269824940821,2.92934427546627,153
"gael monfils",0.471698113207547,0.468907914633181,0.00279019857436569,0.00943396226415094,97.2924528301887,7.5617672173993,2.61241382759412,106
"feliciano lopez",0.451612903225806,0.449840324405308,0.00177257882049886,0,103,6.45497224367903,2.3468117483446,31
"fabio fognini",0.47008547008547,0.468322478576759,0.00176299150871062,0,93.7264957264957,4.88245262636397,2.53761584206674,117
"brandon nakashima",0.476190476190476,0.474428715866713,0.00176176032376352,0,99.1111111111111,5.45266499572049,2.78393249541035,126
"tim van rijthoven",0.467741935483871,0.466337656281168,0.00140427920270308,0.0483870967741935,107.854838709677,10.7883464361327,2.70731593396163,62
"jason kubler",0.471698113207547,0.471162653916617,0.000535459290929796,0.00943396226415094,97.0471698113208,5.11651308993351,2.64919166675992,106
"marin cilic",0.458333333333333,0.461465530496539,-0.00313219716320556,0.0277777777777778,96.4861111111111,6.88741055115466,2.39572982509929,72
"matteo berrettini",0.458426966292135,0.461673902605213,-0.00324693631307865,0.00674157303370787,104.930337078652,7.31942381449607,2.6271753324233,445
"james duckworth",0.472222222222222,0.47585817494636,-0.00363595272413797,0.00694444444444444,96.6041666666667,6.46693445604185,2.74817361401818,144
"alejandro tabilo",0.476923076923077,0.481818462111839,-0.00489538518876237,0.0153846153846154,93.9230769230769,7.11360424711801,2.80088901050503,65
"daniil medvedev",0.468193384223919,0.474444442379262,-0.00625105815534349,0.0127226463104326,95.7964376590331,9.46741390522586,2.69562446930972,393
"lucas pouille",0.46,0.468226299563365,-0.00822629956336463,0.02,97.88,5.48333281640921,2.58265279579385,50
"alexandre muller",0.460674157303371,0.469332401869121,-0.00865824456575048,0,89.876404494382,8.43938308915019,2.48535629317129,89
"ricardas berankis",0.444444444444444,0.456051558027945,-0.0116071135835001,0,93.3888888888889,4.78257418897145,2.2693032128987,36
"hubert hurkacz",0.454545454545455,0.466632129405657,-0.012086674860202,0,96.1060606060606,6.75678234192021,2.55709140573106,264
"benoit paire",0.451612903225806,0.464338378072366,-0.0127254748465601,0,94.1612903225806,9.65434884458311,2.47374943975523,31
"aleksandar vukic",0.454545454545455,0.467436535996624,-0.0128910814511691,0,97.9090909090909,4.83941250772379,2.60811089349182,22
"emil ruusuvuori",0.464788732394366,0.479204103641421,-0.0144153712470551,0,97.1408450704225,5.91437902705381,2.84443405223565,71
"stefanos tsitsipas",0.459214501510574,0.475316423851306,-0.0161019223407319,0.00906344410876133,98.4864048338369,7.07292936221518,2.77379243072184,331
"pablo andujar",0.434782608695652,0.451749807900692,-0.0169671992050403,0,93.8260869565217,4.55922814353725,2.18666604467204,23
"tennys sandgren",0.448275862068966,0.466257863136547,-0.0179820010675811,0,98.8965517241379,6.25839337887361,2.60759737689171,29
"botic van de zandschulp",0.449275362318841,0.472965211803831,-0.0236898494849901,0.0144927536231884,100.775362318841,5.58676501192092,2.75744040629035,138
