"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"adrian mannarino",0.224137931034483,-2.14204296943355,-0.371948715630142,-1.42516905187393,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0317254738979353,0.00428482956649856,0.0734654654716623,0.192412457136547,0.219853101467984,0.15067246556282,-1.09072346630269
"alejandro davidovich fokina",0.333333333333333,0.0655695519125058,0.50856796882646,-0.79694780448889,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.0919115773682489,0.0788418547748772,0.0560189684232076,0.241421755965084,0.254491478558456,0.277314364910126,-0.228876114954342
"alejandro tabilo",0.307692307692308,-0.669762041229767,0.0256384196532716,1.0932512447227,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0354766329856143,0.0481298928939228,0.0698096041495984,0.272215674706693,0.259562414798385,0.237882703542709,0.297430951438792
"aleksandar kovacevic",0.107142857142857,0.0114547268969857,0.172583427174451,-0.828738681470074,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.163828196835815,-0.143533663949702,-0.131825485399791,0.270971053978672,0.250676521092559,0.238968342542648,-0.174363685603324
"aleksandar vukic",0.363636363636364,0.146409388790724,-1.24423448243471,0.109701518636428,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.121668099597543,0.0443094467609761,0.0768077861179005,0.241968264038821,0.319326916875388,0.286828577518463,-0.118298307906454
"alex de minaur",0.241379310344828,-0.13270017354044,-0.769596893932356,-0.816220391329094,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.0299783315515619,-0.049556453046896,-0.0771833462961789,0.27135764189639,0.290935763391724,0.318562656641006,-0.340206186842665
"alex molcan",0.230769230769231,-0.819393470066856,-0.362305638884346,2.07085822592162,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.0486754383201933,-0.0432836826385238,-0.057857320858882,0.279444669089424,0.274052913407755,0.288626551628113,0.552159427283165
"alexander bublik",0.344036697247706,1.45275002296492,3.03666593990599,0.699669180507852,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0373968340469749,0.0370822519647704,0.00428038726159191,0.306639863200732,0.306954445282936,0.339756309986115,1.1849929080777
"alexander zverev",0.358490566037736,1.52010209232199,0.960405665235821,0.739588750106706,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0454201336827544,0.0676931654533177,0.0135603344665383,0.313070432354981,0.290797400584418,0.344930231571198,0.93623081182144
"alexandre muller",0.235955056179775,-1.49835382102309,0.765932475116989,-0.516589760641972,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.00338474309531961,-0.00335560438466048,-0.020050469409214,0.239339799275095,0.239310660564436,0.256005525588989,-0.421679565203038
"alexei popyrin",0.225806451612903,1.3803663640594,0.630756119173478,-0.90116779447694,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.070869975515563,-0.0351503246142154,0.00930779355187569,0.296676427128466,0.260956776227119,0.216498658061028,0.133711394534394
"aljaz bedene",0.379310344827586,-0.703435901802904,0.657234366482935,0.914617461740867,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.143422580291659,0.109020811604626,0.142678191435748,0.235887764535927,0.27028953322296,0.236632153391838,0.0559804760949973
"andrey rublev",0.25561797752809,-0.804704636721524,-0.405121795924678,0.412089704845562,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.00720180025976391,-0.00242199527286829,-0.0160350786166245,0.262819777787854,0.258039972800958,0.271653056144714,-0.045274348783256
"andy murray",0.269662921348315,-0.827711243166019,0.818791664139212,0.0669046871230807,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0275863231018344,0.022877396798502,-0.020281101545591,0.24207659824648,0.246785524549813,0.289944022893906,-0.00931446916633697
"arthur fils",0.212765957446809,0.0561095710012223,-0.411403110155853,-0.473850373954183,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.0805567231178397,-0.0757388209719225,-0.0882613703291467,0.293322680564648,0.288504778418731,0.301027327775955,-0.284375302332191
"arthur rinderknech",0.244444444444444,0.920356277382864,0.0850436038770308,0.739557686582251,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.085359382501691,-0.0734290609781728,-0.0801971707079146,0.329803826946135,0.317873505422617,0.324641615152359,0.471137270925417
"aslan karatsev",0.3125,0.903008657051315,-0.60264281658009,0.0985753551322835,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.00848288549758747,0.0136573049864931,0.00681379437446594,0.304017114502413,0.298842695013507,0.305686205625534,0.313162229598065
"ben shelton",0.333333333333333,1.35634773680356,1.18135294818823,-0.0964763084615773,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.0045597776204534,0.0195653153286416,0.0570415159066518,0.32877355571288,0.313768018004692,0.276291817426682,0.447231790600242
"benoit paire",0.193548387096774,-0.620985752033297,1.44435024573122,-0.575807672275105,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.0426784295084979,-0.0456576953656207,-0.0694415511623506,0.236226816605272,0.239206082462395,0.262989938259125,-0.222197309809247
